geneID	Ikaros/Control_0h	Ikaros/Control_2h	Ikaros/Control_6h	Ikaros/Control_12h	Ikaros/Control_18h	Ikaros/Control_24h
ENSMUSG00000013495	-0.000258998640924449	0.00671372267489526	-0.00608626440893252	0.0786629211628301	0.0412705796734467	-0.00444633826667707
ENSMUSG00000013593	-0.00673913475618031	0.00538293497132592	0.0225482241971149	0.0256978632792818	0.0512908921642494	0.0711323258442212
ENSMUSG00000013622	0.00773366029638671	0.0217151322832952	-0.0266140003987236	0.077220727496969	0.0520072078763101	0.0626737720495397
ENSMUSG00000013662	0.0275069093290489	-0.0104997942212081	-0.024459339444828	-0.0501796062227947	-0.0167929950792103	-0.0343422448309183
ENSMUSG00000013701	-0.0482971208505867	-0.0397991904810825	-0.0341353382358751	-0.0600581024078519	-0.142778592745911	-0.173479786262345
ENSMUSG00000013707	0.0571753913538441	0.0702963487630041	0.0883045109135062	0.220050512270069	0.197989929925747	0.214537026977788
ENSMUSG00000013833	0.0106776067119229	-0.0295699192675013	-0.00091405176262488	-0.00553492990988592	-0.0176740429895439	-0.0396676979229862
ENSMUSG00000013846	0.0168683080703059	-0.0509817660532952	-0.101927581001875	-0.166488910922903	-0.213763614266148	-0.255448008110707
ENSMUSG00000013997	0.00634498100252221	0.0199792785872889	0.0616741738166006	0.100346784587793	0.13703160616716	0.135991061096825
ENSMUSG00000014039	-0.0242463968979171	-0.0240164708121288	-0.0389922988842112	-0.0498861784828673	-0.0597557100904484	-0.0353212845823685
ENSMUSG00000014075	-0.106406732231174	-0.0873159192636443	-0.0693804355256013	-0.0741112927400488	-0.199551094256714	-0.00575054748636089
ENSMUSG00000014077	0.0176966563946803	0.0260895947731928	0.0453307336464133	0.0888445029507113	0.0964046375996664	0.0668209402788381
ENSMUSG00000014158	-0.157354924067665	-0.354736700792019	0.0177644326220965	-0.209830456895137	-0.127537654589803	-0.253761550462758
ENSMUSG00000014177	0.00654965889734764	0.0347090908327797	0.0515795770521736	-0.022112594883208	0.0116345371866784	0.00228905739928053
ENSMUSG00000014301	-0.0232806745947668	-0.0410957559989537	-0.0326259467834574	-0.0024821510866898	-0.0320427514746296	-0.0334247198401311
ENSMUSG00000014303	0.0561561983414148	0.25545830757846	0.00839219221549175	-0.103542565108666	0.032139331059664	0.0370686928262301
ENSMUSG00000014313	-0.00680961623809574	-0.00242031704414149	-0.0307677103111781	0.0140367452779474	-0.0390388690340149	-0.0382962116657383
ENSMUSG00000014349	0.0144963264997151	0.027535029169795	0.0281769240584797	0.0259246886241252	0.0328979014022047	0.0117345382397248
ENSMUSG00000014353	9.21297976727338e-05	0.0126941456861529	-0.00220625543736076	0.0971738232265361	0.0766125983282425	0.127746999553903
ENSMUSG00000014402	-0.00583610570049725	0.0108902401275803	0.0315353436732085	0.0638008030265133	0.044187928661352	0.0336795109264359
ENSMUSG00000014418	-0.0135864768473267	-0.00240147126158897	0.0441291944205784	0.0295403002210697	0.0223913607665748	0.0211416476810817
ENSMUSG00000014426	0.00182774046649829	0.0138083406143078	0.00562047047960857	0.01404107090524	0.0299735883497921	0.0476850646810039
ENSMUSG00000014470	0.0348384707453195	0.0268107738231292	-0.0191954781332504	0.0231855548408597	0.0520719780585326	0.0721662711933222
ENSMUSG00000014504	0.0175458781025921	-0.0123685619742973	-0.0697117889191395	0.00393801381470145	-0.0874953542210796	-0.129514695549094
ENSMUSG00000014547	0.153909394313683	0.1036339920325	0.205051308671456	0.148290494693139	0.18948690127895	0.0988577405333546
ENSMUSG00000014550	0.010616497737563	0.0119779055196919	0.00673673580481229	0.0353135689867464	0.014711168931944	0.00400382165714279
ENSMUSG00000014599	-0.363315801380249	-0.226309343076981	-0.424658360524107	-0.211608439800859	-0.109546965200687	-0.123136036768826
ENSMUSG00000014601	0.0110210610464238	-0.0447754230627006	-0.0660614014511474	-0.0348563048133635	0.0244384081852379	0.0404465458586186
ENSMUSG00000014633	-0.0133303024269169	-0.00636429523049761	-0.0395358637981111	0.0165975655493604	-0.0341046135841018	-0.0343155743695948
ENSMUSG00000014668	-0.00836761548427153	-0.00184836605673513	0.00867398027866857	0.0430116782118749	0.0738102796962558	0.0784989291545884
ENSMUSG00000014769	-0.00601736061112634	0.00555499412896414	0.00198636911774194	-0.00600621956727351	0.00754427100560609	0.00395183390353761
ENSMUSG00000014778	0.0455500659597208	-0.0538396928116602	-0.0099369764426523	-0.0129640727887971	0.0308064344153104	0.0478134022262311
ENSMUSG00000014786	0.0583779900092725	-0.0475745655572093	-0.0449307440301401	-0.0417223793072413	0.00130199265991717	-0.163441532151375
ENSMUSG00000014791	-0.044419555829763	-0.00419018301549042	-0.0520226545521416	-0.136181106047231	-0.14235424843323	-0.164795753757918
ENSMUSG00000014846	0.016029253317801	0.17765771828741	0.149199069079191	0.0334450848838622	0.0278946697024499	0.12194316554319
ENSMUSG00000014856	-0.00863221694496613	-0.0068519814260776	-0.0282584108655696	-0.0415182375624652	-0.0806021090458581	-0.0549554759703444
ENSMUSG00000014859	0.000223804706300586	-0.000585928374512257	-0.000319929176503272	-0.0301401406376742	-0.050761418463223	-0.0903090822674368
ENSMUSG00000014873	-0.029503272155289	-0.0260037834471631	-0.0961674841276856	-0.0795485156617096	-0.144656019036874	-0.14536900254455
ENSMUSG00000014907	-0.0227672747932812	-0.0457918022145031	-0.0271942830064195	-0.0716169088210433	-0.134440718267096	-0.145572885138705
ENSMUSG00000014956	0.00896352193810066	-0.0234778996288553	-0.0186677274608718	-0.0582291988158507	-0.0198651234010793	-0.0351023813269919
ENSMUSG00000015002	0.00511730069815748	0.0121699690343503	-0.0173902776999748	0.0244719727994381	-0.0241191269856333	-0.00356101280025996
ENSMUSG00000015016	-0.0292840480278616	-0.0160892305107544	-0.0241547069930352	0.000856085857223733	-0.0428758207326134	-0.025128355960583
ENSMUSG00000015095	0.0105680330210641	0.00794086645645897	0.0306207774608775	0.0415538580358847	0.0601212598811322	0.0296332837374761
ENSMUSG00000015112	0.016717725653313	0.00163694906153186	-0.00693702358723268	-0.086166035108326	-0.156203828693555	-0.229376224904351
ENSMUSG00000015126	0.040284760517469	0.0175781167305147	0.0142080212780069	-0.00424383732583348	0.012868290784081	0.0150007474302563
ENSMUSG00000015127	0.0958992283684652	0.016598609123245	-0.00555889617828859	0.0343869219972538	0.0725334914975961	0.0597388125727678
ENSMUSG00000015133	-0.0044839132025804	-0.0282059740072545	-0.012551336596498	-0.0322099017399589	-0.050778932466995	-0.083660463177224
ENSMUSG00000015134	-0.0410938469261202	0.0399845803824771	-0.368481065566611	-0.150109063107102	-0.495634337211541	-0.378632380368364
ENSMUSG00000015149	-0.0100551657899453	-0.00217787381870425	-0.0283041074762058	-0.00840678816465995	0.0469502395190317	0.0839657096226642
ENSMUSG00000015217	0.0339074758569651	-0.0122426982057494	0.0511886194196436	0.0106390856281463	-0.000643591698117648	0.0286953321477601
ENSMUSG00000015291	-0.0079714248714522	0.0270294007357979	0.0595325779856771	0.0909951079029856	0.122552445817535	0.163721956359095
ENSMUSG00000015305	0.462488857536826	0.222475758329792	0.365758448936427	0.383010085795252	0.552101324828475	0.639828681094322
ENSMUSG00000015316	-0.109327301135517	-0.826199503930064	-0.815800139863968	-0.193741437807511	-0.0821853383108036	-0.409138930447608
ENSMUSG00000015335	-0.0280364822873213	0.00306045616144592	0.0444458854503629	0.0173464454932055	-0.0121371673139228	-0.0303627891839732
ENSMUSG00000015357	-0.00971521875821278	0.0392829481681784	0.0342329420212877	0.0138918651283363	0.0127570412465477	0.0151285912887959
ENSMUSG00000015377	-0.0265279538281594	-0.0208313621579579	0.0165767074532622	0.00287380838694284	-0.00923045239806492	-0.0242452363800497
ENSMUSG00000015452	0.00328711024380451	0.122281521235957	0.140360228843642	0.135915438044294	0.077769524284045	0.087539552115505
ENSMUSG00000015461	-0.00528723778272833	-0.0180231821571027	-0.00215219137424737	-0.0160950662573709	0.0012501211696387	-0.0294392403764892
ENSMUSG00000015488	0.0537151418470119	0.0733636329015224	0.0775723688613835	0.101844388247941	0.116760337933449	0.10040812701435
ENSMUSG00000015542	-0.00870742172921314	-0.0100088514240914	-0.0311976067543693	0.00447490084056939	-0.0225451482489303	0.041865328388942
ENSMUSG00000015597	0.0558357299798374	0.0842118979436444	0.143858488342785	0.020315358077328	0.0262733256866398	0.0435377451225404
ENSMUSG00000015619	0.0659866703611938	0.0946883316965587	0.315117981372939	0.299756214599597	0.276579452007258	0.305960845527073
ENSMUSG00000015702	-0.0330392132021069	-0.0273961315160174	-0.034683937980007	0.00501686988379223	-0.0517609298350513	-0.0723722079716621
ENSMUSG00000015714	0.0226266425695784	0.0157031182918112	-0.0201764904886679	-0.0182223048662321	-0.0284422761731084	-0.0496935646488283
ENSMUSG00000015733	0.0173828400673026	0.00373774392699323	-0.0446833624070476	-0.0135766445483858	-0.0134620040661845	-0.00695470363632766
ENSMUSG00000015747	-0.00789140786493135	0.0014370887622519	0.0282433323971221	0.123475930596712	0.0876066301747517	0.125350957126778
ENSMUSG00000015748	-0.0247132117053407	0.00908377002387242	0.0233751897948018	-0.0635528574960629	-0.0662357147469536	-0.0584219278749267
ENSMUSG00000015750	0.00226276694755444	0.0198806163858057	0.00861151688473568	0.0302805325415989	0.0471375177570723	-0.00506405765243612
ENSMUSG00000015790	0.00489246548555244	0.017510444759266	0.0213230281535584	0.0525989979369855	0.0617218957293922	0.0743357610662503
ENSMUSG00000015804	0.0144388785489087	0.00529773271272329	-0.0443191838125883	0.0472356526305213	-0.0167557530257137	-0.0196200113463966
ENSMUSG00000015839	-0.00363812302262732	0.0197851072066347	0.0368968991666523	0.00496380855088494	0.0816279140943863	0.146392201705116
ENSMUSG00000015869	0.0142878445857397	0.00480414717491011	-0.0339867436348074	0.007501594457404	-0.000756992697117796	0.0104939180796182
ENSMUSG00000015880	0.0010389840415365	0.0152932195356285	0.0245692019173744	-0.0233279967718366	-0.0287095355872193	-0.042396864206261
ENSMUSG00000015882	-0.029766115279544	-0.0439094229629301	-0.0407553086140729	-0.0143527938760734	0.0348748794954389	0.0855009817523188
ENSMUSG00000015890	-0.286163638678253	-0.152236546488901	-0.0526440756580961	0.310114342778401	0.324421685420045	0.374926989464973
ENSMUSG00000015943	-0.0648303664599525	-0.0363783185483308	-0.0277876857592407	-0.0576016450304364	-0.0771111935315122	-0.0830882483708944
ENSMUSG00000015961	-0.00845398103575206	-0.0149176791848908	-0.0689661526496766	-0.0116224241987599	-0.0575494428879489	-0.0597284679228284
ENSMUSG00000015994	-0.0176168705397261	0.00900775906142476	0.0457280887524626	0.00402077656093303	0.0151682315380273	0.0258011735822952
ENSMUSG00000016018	0.000691891967512058	0.0022016042413335	0.0131930792771312	-0.0596995715760119	-0.0518386724887491	-0.0350922858098021
ENSMUSG00000016028	-0.162084616971883	-0.176907412464657	-0.192994894515975	-0.324683367460234	-0.318219351834734	-0.340744894099144
ENSMUSG00000016253	0.00850705529635966	0.000862379707824598	0.0188883974739662	0.0341317047721083	0.0519884988430379	0.0410481704920321
ENSMUSG00000016308	-0.0101842603571815	-0.0343148027680355	-0.0799293504576694	-0.00212420908249874	-0.0601301373786123	-0.084316433522166
ENSMUSG00000016319	-0.00623165297250584	0.00669497899255841	-0.00529506323584839	-0.0274902883272071	-0.0336216273789595	-0.0595745292347457
ENSMUSG00000016356	-0.0415918412045429	-0.0108400343227839	0.0815182612159563	0.0271131046762861	0.027821413326285	0.0955219364257765
ENSMUSG00000016409	0.0108423333375703	0.00688199888532347	0.000139753331125442	-0.0160962543976738	-0.013792442009835	-0.0413978661975548
ENSMUSG00000016427	0.0196360852783901	0.019776013762504	-0.0212716082697898	0.0750082747908369	0.0360492248986927	-0.0028250237177074
ENSMUSG00000016487	0.0704222767900132	-0.0280095787641943	0.0304934714698628	0.0762670130904016	0.0392952633446021	0.0237607945154231
ENSMUSG00000016495	-0.0203077610304846	0.00358946994505998	0.0286059133823822	0.099156906170304	0.136073955527747	0.215741614762459
ENSMUSG00000016503	0.024659093416055	0.0128202471888564	0.0116765300582708	-0.0186882850187732	-0.0252926315456273	-0.000387936740618739
ENSMUSG00000016510	0.010008686216767	0.0437657244549944	0.0467826173384112	0.0387888521443154	0.0480795388129603	0.11844532397843
ENSMUSG00000016526	0.0635736407985897	0.0479405514397003	0.0751321238894042	0.121481537505753	0.0731145014037947	0.0579638854773559
ENSMUSG00000016528	0.0446052140847045	0.00440640451656506	-0.0469121914930494	-0.00813874123441224	0.0100552953238096	0.0128026077442839
ENSMUSG00000016534	0.0242879051782496	-0.00677678524650948	0.0201554059997528	0.0497366795976693	0.0976694575409651	0.0836881643510478
ENSMUSG00000016541	0.0135101200773876	0.0113355011622381	-0.00294728261683969	0.0380943286302329	0.0114238588392165	0.009050188970789
ENSMUSG00000016624	-0.0363534084852689	-0.0518843746686137	-0.0237009123309553	-0.0147422801004559	0.023741539301359	-0.0316631231920926
ENSMUSG00000016664	-0.00048653278746201	0.00985734564054959	0.0253455409364105	-0.00799094061101539	-0.0178656009202289	-0.0499016551443071
ENSMUSG00000016756	-0.00330729555111459	0.0162847146871768	0.0920654627832413	0.10267121690786	0.142401652074052	0.184007158581725
ENSMUSG00000016757	-0.00117133094114684	-0.019372663229427	-0.0715300776821343	-0.0292396897257728	-0.031629571886785	-0.0759615286177703
ENSMUSG00000016831	-0.00879447500786985	-0.0146728893285249	-0.0188427742064762	0.0249412472739365	0.0270675858800413	0.00931500865312443
ENSMUSG00000016921	0.00366207405781494	-0.000621281802477282	0.0191370136420279	-0.014893814253372	4.52138796494366e-05	0.0036410334077332
ENSMUSG00000016933	-0.0474318173075764	-0.0515754001096759	-0.0809164651253478	-0.0955871203252951	0.0272053502161026	0.0800465467016618
ENSMUSG00000016940	-0.0191096675949307	-0.00148486720397559	-0.0153827839530403	0.0306525499962243	0.0308854326992747	0.0948020705685942
ENSMUSG00000016984	0.0102454052708565	-0.00880060295093224	-0.00890685305959489	-0.0601269775992293	-0.102290307092061	-0.105468603843454
ENSMUSG00000017002	-0.123298610920926	0.0149396920531653	0.120962892156335	0.262720430055638	0.278530195744478	0.263317216371106
ENSMUSG00000017057	-0.0840203184822818	-0.213674002618396	-0.292534470367176	-0.119364037495026	-0.346480693737011	-0.367699911207912
ENSMUSG00000017176	0.0114996828727974	0.0212498931919155	0.0214036298293824	0.0199781861280304	-0.0102560516261984	-0.0156011384536631
ENSMUSG00000017188	0.00395904127625727	-0.0112243641175654	-0.0508528103737955	-0.00612582645830425	-0.0363466737657303	-0.0478976846901974
ENSMUSG00000017195	-0.0169495729467388	-0.182815569991325	-0.109770134470221	-0.078746858287896	-0.131350270525079	-0.18109582124877
ENSMUSG00000017264	0.00543586915722124	-0.00254760929910725	2.34430295794067e-05	-0.0164824012057146	-0.0361301458868816	-0.0246959061380707
ENSMUSG00000017286	-0.0219993328003844	-0.00390940678236805	0.0092595108712637	-0.0731590159414189	-0.0287498042102359	0.0160242223866496
ENSMUSG00000017288	-0.0159889360748942	-0.00796849568459846	-0.023620530086905	-0.00774454401980602	-0.0123194230156223	0.0454589638061594
ENSMUSG00000017291	0.0279639323279838	0.0364052517725096	0.0282109203823701	-0.0137286528326041	0.0253498668454411	0.0548279614836051
ENSMUSG00000017386	0.0259980693052131	0.0197695396090928	-0.00890222115622004	-0.0428121007650585	-0.000354207836520177	-0.0253444988935025
ENSMUSG00000017390	0.0159965617886387	0.115597258278804	-0.036963996590092	0.0376476452552696	-0.117873143912946	-0.239201880529595
ENSMUSG00000017404	-0.0191867898996294	-0.0125996944686199	0.00947676606215396	-0.0439997248829111	-0.00709138235277881	0.0417438001701523
ENSMUSG00000017405	0.00613733688931828	0.025167986640142	0.0402172659238621	0.0766818010241596	0.080596349745812	0.0648207846259135
ENSMUSG00000017446	-0.278262926830337	-0.357367169838316	-0.238739212103968	-0.0249317591346126	-0.337322488587558	-0.265558919133365
ENSMUSG00000017453	-0.0607327399349369	-0.0256482124366364	-0.0564811879974877	-0.0307566904537575	-0.0696698238593806	-0.0817419533019262
ENSMUSG00000017478	-0.024928559836538	-0.0191031025003491	-0.0188244202783173	-0.0226458050023532	-0.0402387244051393	-0.0388881064759434
ENSMUSG00000017485	-0.0116641903108435	0.00463728259784119	0.0512591279534028	0.0556815620609738	0.115582146169578	0.168468257063662
ENSMUSG00000017493	0.482308724224239	0.391836088471216	0.123492434042723	-0.146514540645293	-0.363757129409825	-0.23694185415828
ENSMUSG00000017548	0.0185034601532324	0.000301068534608008	-0.00925747874065653	-0.011522789212797	0.0125369300663523	-0.00495581492227712
ENSMUSG00000017561	-0.0164936104700365	0.0179194085237149	0.029750403737863	0.0321277064513868	0.0481279371237138	0.0679431107514706
ENSMUSG00000017631	0.0539663427387986	-0.0289243509557312	-0.0733320933739618	-0.0558539097043089	-0.000269122949454998	0.0116600980465622
ENSMUSG00000017652	0.030051541314961	0.0301113309781763	-0.128688148324303	0.150616393069816	-0.148347124182348	0.146351707171728
ENSMUSG00000017664	-0.0333720265344969	-0.0314855499143828	-0.0590628694213233	-0.0633736558532942	-0.149517260761158	-0.184997687407829
ENSMUSG00000017670	0.00667579586008036	0.0281326415328257	0.0320227904460103	0.0549066717252142	0.0339788257968491	-0.00103732544390581
ENSMUSG00000017677	0.0162925176803088	-0.00411430709497671	0.0195662721580239	0.0329614154174405	0.0731583653810002	0.0594754681005989
ENSMUSG00000017707	-0.00555192319845457	0.0177081188961428	0.0454190049459428	0.120403071052714	0.157383644457246	0.138662243690653
ENSMUSG00000017737	-0.205587778073141	-0.307360945016099	-0.153451819413646	-0.17888184863496	-0.266210532972236	-0.424436507078714
ENSMUSG00000017756	0.0201511536027729	0.0279736993725642	-0.0764499547896255	0.0330340785031748	0.0167531871935696	0.0124842444871367
ENSMUSG00000017760	-0.00501492960796045	-0.00583222217498536	0.00339964659097933	0.0345343347051661	0.0936082026513184	0.106819837334364
ENSMUSG00000017764	0.0165400268254617	-0.0117368346235339	0.0115988418800723	-0.0505860834839944	-0.0394984489785214	-0.0887560682913484
ENSMUSG00000017765	0.0148906096139603	0.0289183700884731	0.025586973181927	-0.0312685012043041	-0.0200013856957412	0.0246274585233274
ENSMUSG00000017776	0.0272177780981157	-0.00616665116508167	0.0021031001455913	0.007053519423115	-0.0067171824798007	-0.0343100602946386
ENSMUSG00000017781	-0.00102817573591257	8.65632825367459e-05	0.0278824878952242	0.00113474716453298	-0.00446439860940771	-0.00291405545482712
ENSMUSG00000017830	-0.0412053804490876	-0.069091564231649	-0.0186529739017283	-0.0866616609951827	-0.0464173474144923	0.0416086124450825
ENSMUSG00000017837	0.0188208077867957	0.0298567142663379	0.0651686039615008	0.0895709863737426	0.093086865104248	0.117040980510125
ENSMUSG00000017861	-0.0083661739319593	-0.040102817920605	-0.056896556616823	-0.0866462451859591	-0.120799707732541	-0.179499132081921
ENSMUSG00000017929	0.0034852744536445	0.0326429257365722	0.0137700056249579	-0.0253462742622597	-0.0610632412090137	-0.06330607554758
ENSMUSG00000018001	0.0378376706691671	0.0758927111643404	0.0840628932055754	0.112927031079082	0.294218462893175	0.270519423352368
ENSMUSG00000018040	0.00460840486364272	-0.012514373382604	-0.0349977409257022	-0.0699631415931701	-0.0631510340700136	-0.0842612823068161
ENSMUSG00000018068	0.00135054503089261	-0.0367337613693666	-0.0607422490580641	-0.0559437279640882	-0.0576888542663895	-0.0711481887290133
ENSMUSG00000018076	-0.0523887293231374	-0.131759040304557	-0.0930440708890921	-0.0870894948699465	-0.0188230027923342	-0.0543830924142462
ENSMUSG00000018102	0.0290152639561474	0.00430608491384653	-0.12785639544278	-0.163173773191812	0.0451855037298499	0.106309297333735
ENSMUSG00000018166	-0.000988103540042527	0.0173939255931062	0.0135149329086237	-0.00447282403462636	0.00930401920177438	-0.0235151338941278
ENSMUSG00000018168	0.324257936833791	0.0855486135554499	0.0333149341750226	0.252132312803736	-0.23093343000246	-0.331828298171976
ENSMUSG00000018169	-0.0010034030685624	-0.0175500040214243	-0.0514444840429484	-0.0380054065540431	-0.0745289547240351	-0.0611595434954528
ENSMUSG00000018196	0.0358841386809875	0.0335757725382108	0.022560214701379	0.0541702202694705	0.0049405612025367	0.0488658844766358
ENSMUSG00000018199	0.0359758451614172	0.0116402557104917	-0.000282136588202631	-0.0427516115303812	-0.0180183270559447	-0.00347156455371466
ENSMUSG00000018209	0.0159706962774872	0.0242768791587257	0.0406852208209556	0.0700153007515598	0.158013679985289	0.161066467894461
ENSMUSG00000018286	0.0160508173934971	0.00202689567072261	-0.0183376340262799	0.00675884297156235	-0.0238446254585551	-0.023871379893387
ENSMUSG00000018293	-0.00276384194766692	-0.0138814053299703	0.00871294676355669	0.0159062533717082	-0.0352254784008903	-0.0618309506221101
ENSMUSG00000018326	0.00446288310014431	0.0104988298957123	0.00758798981595965	0.000331980976149283	0.00726435395922924	0.00748393626878802
ENSMUSG00000018334	-0.0585563292235443	-0.0263931039697412	-0.0793369046287931	-0.0877427822656994	-0.0798409629736811	-0.100767934744285
ENSMUSG00000018347	-0.0109303655449175	-0.027055149481566	0.0268426261237548	0.0561465013092909	0.0143805518821472	0.0776523915111173
ENSMUSG00000018372	-0.0259701783358244	0.0305835803376766	0.114926537987274	0.0812835753578662	0.120133830818665	0.173592580779714
ENSMUSG00000018377	0.0362132329180565	0.0155040313405905	0.0105735913732393	0.0656374578270208	0.118127221216147	0.11682249906174
ENSMUSG00000018378	0.17691920233203	0.161505452019244	0.106229810937604	-0.196514712534956	-0.0583342282978228	0.0146018906861044
ENSMUSG00000018379	-0.00186279293077316	0.00167545706909597	0.02579074184275	-0.0314065474878424	-0.04317075748853	-0.0555226249627984
ENSMUSG00000018395	-0.0487082515880663	-0.188591022524715	-0.059765900582784	-0.354404260441295	-0.406082912437471	0.101100265021651
ENSMUSG00000018401	0.000805652406088677	-0.0183159972507718	-0.0569149385226087	-0.00762245772778571	0.0399807622056731	-0.00543120235194453
ENSMUSG00000018405	-0.0301746260827846	-0.0383400487077713	-0.0616110197243547	-0.110208398909412	-0.180871723668534	-0.201505787464983
ENSMUSG00000018411	0.141426783187635	0.210700465360627	0.165663000009452	0.349647259823685	0.286646128093277	0.272472128617558
ENSMUSG00000018412	-0.0157217647452284	-0.0146384209810241	-0.00776406126584259	0.0539717718815117	0.0631504568203972	0.0469096314517223
ENSMUSG00000018425	-0.117486327739915	-0.0629103778527844	0.0166308019046105	0.0552817779675683	0.0630971341718352	0.0966534647152689
ENSMUSG00000018428	0.00819298906521048	-0.069920809638006	-0.125808270297204	-0.198529194260934	-0.300667448235537	-0.33361020798721
ENSMUSG00000018442	0.013527232846176	0.00791016861693751	-0.0585337021505376	-0.00154928114309704	-0.0442608425493454	-0.0576981570787908
ENSMUSG00000018507	-0.0020395263114586	0.0614066877368033	0.123763572337577	0.132709399449833	0.14104734076548	0.140834874850985
ENSMUSG00000018509	0.0197333553776843	0.0567988628095711	0.0171255144211623	0.0541974825309306	0.0490996984461873	0.0713802976390918
ENSMUSG00000018547	0.0226088362779799	-0.0067885621244498	-0.00876676102089451	-0.0400134989318774	-0.0502963087515501	-0.0593917289821922
ENSMUSG00000018548	-0.00382766855300868	-0.0137367717935984	-0.0269832249815543	-0.0631767137875301	-0.0711970289473322	-0.123794147524239
ENSMUSG00000018554	-0.139321773072981	0.0576134139038992	0.0532828530927332	0.387534597737899	0.572168472332462	0.612639981140524
ENSMUSG00000018567	-0.0101888086019661	0.00340334318906728	0.0314780520501713	0.0589817213836806	0.0785101586958966	0.142760029523271
ENSMUSG00000018570	0.0140038430336519	0.0383125497838739	0.121638311570166	0.221848082255714	0.284672025181628	0.292202114087555
ENSMUSG00000018572	0.00337596479362042	0.0199020200961065	0.0223792129167861	-0.0410116518728769	0.0210223445100822	0.0322987144730755
ENSMUSG00000018583	0.0184955598679544	-0.0130349288739006	-0.0326404693168947	-0.07521553732131	-0.0953172745959366	-0.124247940638384
ENSMUSG00000018585	0.000915927453519985	0.00641760264573703	-0.0235656340235342	0.0329411994588072	0.00924694923189007	0.00658845470455707
ENSMUSG00000018593	0.884242422580792	0.894961014480785	0.594120511149781	0.0634221723131445	-0.10857629345281	-0.0162193918694496
ENSMUSG00000018648	0.265625797693893	0.280158637622409	0.116470817224047	0.394578731317947	0.0798684296888794	0.123304104317974
ENSMUSG00000018654	0.418307270957624	0.430233776702006	0.47742398975427	0.476522416517557	0.480506836228822	0.465371716304527
ENSMUSG00000018659	-0.0377330055902125	-0.0630025022058793	-0.073200554453925	-0.0406707413403902	-0.061439376355545	-0.0775418548867429
ENSMUSG00000018661	-0.0086912382823255	0.00901800100947516	0.0488488156163301	0.0347333969940721	0.0479176559059753	0.0503261857588207
ENSMUSG00000018672	0.0758618556265984	0.2873478461032	0.290389541914446	0.271681466105039	0.212893716905923	0.405319769228182
ENSMUSG00000018677	0.0251837552787061	0.0222972053856407	0.00348290740039534	0.00203796607545372	-0.0418321416422029	-0.0743556611431771
ENSMUSG00000018707	0.0143736106663465	0.00889379787171661	0.021245075219335	0.0169654815347297	0.0575989245933474	0.0608828396248399
ENSMUSG00000018740	-0.00617520034159641	0.0326404051692408	0.0401598352355208	0.209836742859902	0.344260166297535	0.329197651267905
ENSMUSG00000018750	0.084193910750633	0.362117884516079	0.343415436725846	0.313601344705789	0.35403594568932	0.387117042778542
ENSMUSG00000018761	0.0179823299269836	0.0279827884592384	-0.00589640321002115	0.0148490072002655	0.0160744610734496	0.01285587778283
ENSMUSG00000018770	0.0173741236616351	0.0103999011046113	0.00616254890411602	0.0157773716308023	-0.0424223870285037	-0.0819725917326817
ENSMUSG00000018796	0.0768990918846547	-0.0271141200941604	-0.0496618216596857	-0.0382904962489693	-0.0947835124034667	-0.093998214265348
ENSMUSG00000018809	0.0392118961419893	0.0491187184010368	0.115871015340497	0.0910543205685715	0.0438871736822368	0.0140706988485238
ENSMUSG00000018819	0.0167686010810974	0.0124490894085537	-0.0187205580318345	-0.0132112778107275	0.0287961519372763	0.0819131409136858
ENSMUSG00000018820	-0.0280204477887356	-0.0170230101375401	-0.00251235564575343	0.0142854046446989	0.0434100157833604	0.0553981487730446
ENSMUSG00000018821	0.0142581825671686	-0.0874420478862553	-0.0350278360805825	-0.134334660861658	-0.314331701489161	-0.224281329029664
ENSMUSG00000018841	0.00680157583831947	-0.00400814374179511	0.0357901200728604	0.0625466336044925	0.0589153974333784	0.0585348193007758
ENSMUSG00000018846	0.0393858668395407	0.0085364434286388	0.00919505777872366	-0.0236345125226043	0.0246550504366731	-0.0117561395160184
ENSMUSG00000018848	-0.0224759403313654	-0.00576415492855681	-0.00268684040228191	-0.0526622366361515	-0.0812807029987734	-0.0826501539413838
ENSMUSG00000018858	-0.0319076750134762	-0.00239237398171569	-0.0206846216061162	-0.0604927916988959	-0.0665048170989984	-0.0344157681773375
ENSMUSG00000018861	-0.0269463171643101	-0.0328394816840336	-0.0107078553807924	0.0111526109801909	0.0125334696748093	-0.00620918550430948
ENSMUSG00000018882	-0.0273383023003424	-0.013593276070789	-0.0289230935807276	-0.0649329621659133	-0.0765162857806355	-0.0531670305227336
ENSMUSG00000018909	0.088919321887168	0.0711549875115036	0.0648276870384726	0.0229805779725216	-0.0153296503210595	-0.0506379558757646
ENSMUSG00000018921	-0.0109450028767794	-0.0029530328012504	-0.0495647847697242	-0.0242900076939703	-0.0582110160573424	-0.0998006559965443
ENSMUSG00000018923	-0.0350575397419324	-0.00672557153399653	0.0346018871450833	-0.00308494575737781	-0.0239398594318112	0.00808979766697438
ENSMUSG00000018932	-0.000205047760335588	-0.0332715215572462	-0.0501563455097045	-0.0770067836319382	-0.122134582008121	-0.163023022757484
ENSMUSG00000018965	0.00113098766953873	0.00161168014762224	0.0155195759249145	0.00834904235995566	0.00735562548947207	-0.00445344739999795
