Gene name	Ikaros/Control_0h	Ikaros/Control_2h	Ikaros/Control_6h	Ikaros/Control_12h	Ikaros/Control_18h	Ikaros/Control_24h
ENSMUSG00000070972	0.201746901293	0.124560913884	0.166565947962	0.0678627069881	0.0461441657712	0.100512073596
ENSMUSG00000026319	-0.0493229258022	0.0132873993389	0.0205120552389	0.0493243945956	0.00102366981879	0.0275693270592
ENSMUSG00000034659	0.0860846896127	-0.042310834462	-0.00949342281618	-0.0872251579527	-0.0297610720659	-0.0699274161199
ENSMUSG00000025505	0.137993484697	-0.02229337824	0.0550147016732	-0.047347786037	-0.0358275136724	-0.0246010940819
ENSMUSG00000028822	0.102754609567	0.0500382194166	0.0254899448572	-0.0189162418689	0.0032066274704	-0.00516412541274
ENSMUSG00000017861	0.0840688214314	0.024396799829	0.0691111516155	0.00635979124949	0.0104914433523	0.0201883007328
ENSMUSG00000028820	0.0883153147446	-0.060997308633	-0.0340860666215	-0.103821625768	-0.055370431931	-0.0942360860233
ENSMUSG00000028821	0.126469848511	0.0446887273295	0.0517317057455	-0.00501841060564	0.031623326361	0.0220902198575
ENSMUSG00000034120	0.17078316681	0.0122480573151	0.0551586877748	-0.0751537471599	-0.0185634875324	-0.0478723338305
ENSMUSG00000034121	0.0516475952024	-0.0222725822722	0.0150153686475	0.00232685900267	-0.0102789811923	0.0223815830128
ENSMUSG00000034126	0.0353720651128	0.057499541031	-0.0349931893988	0.0880421355222	0.0226959013094	0.0393131399199
ENSMUSG00000034656	0.0388650845582	-0.0317033875938	-0.00806171855933	-0.00523460460146	0.0265718046818	0.0186495669652
ENSMUSG00000025509	-0.0102706812893	-0.0720533293532	-0.0633024939489	-0.109925598726	-0.0604895584093	-0.106496377049
ENSMUSG00000055884	0.0562196350925	-0.0249698075818	0.0174812493299	-0.035112422629	-0.00165666999102	-0.0260627085059
ENSMUSG00000056300	0.245799440681	0.099181109686	0.0599456691314	0.198206759422	0.112542654205	0.154866739013
ENSMUSG00000021699	-0.443973486068	-0.0261943462348	-0.0407497556174	0.378690153154	0.273143651986	0.362955442453
ENSMUSG00000021692	0.0694334971165	0.0567587088602	0.0574883541902	0.022360612934	0.0287040373428	0.030074393764
ENSMUSG00000063535	0.000245839895816	0.0532581786296	0.124443835344	0.088151684596	0.100654390757	0.0748464221401
ENSMUSG00000021690	0.239448074922	0.0953018715591	0.128899294456	0.0357755178115	0.0698043892016	0.0874543351237
ENSMUSG00000021696	0.228463854828	0.0368092452937	0.185020618922	0.0475270897024	0.093096075158	0.0821127942504
ENSMUSG00000021697	0.0578048427794	-0.010340024562	-0.00857889505028	-0.0372239214411	-0.024320090389	-0.0319039408874
ENSMUSG00000021694	0.0633594922818	0.0299994411177	0.0162213944688	-0.0212472171805	-0.0159646560103	-0.0233046579181
ENSMUSG00000029447	0.0480748225976	-0.0745973713043	0.0206353983161	-0.0749897881176	-0.0728430592776	-0.071284271531
ENSMUSG00000029446	0.0416518886625	0.00855210748623	-0.000775489549222	0.00912207843611	0.00658470908038	-0.00681767715096
ENSMUSG00000050619	0.146520004544	0.0665567839724	0.0456123129965	0.000376832773832	0.0312263518494	0.0203404635747
ENSMUSG00000022414	0.194038772419	0.0558538638056	0.0973407739051	0.00659723557939	0.026866565379	0.0251071184749
ENSMUSG00000022416	-0.0902311359938	-0.0553060943123	0.0177066021533	-0.0583437971566	-0.0738673952338	-0.0684603426512
ENSMUSG00000022419	0.0851265617677	-0.00248013614149	-0.0504558663432	-0.0716570311846	-0.0422406724248	-0.0775455906901
ENSMUSG00000029338	-0.305958824931	-0.0396984859851	0.0696638936567	0.116242035411	0.157470891361	0.110419841196
ENSMUSG00000023832	0.020539771231	0.00457965762458	-0.0386881352175	0.00815077289201	0.0310011886503	0.00904939548622
ENSMUSG00000029449	0.0768916524547	-0.0775526974218	-0.0395423491604	-0.123628032656	-0.0367829840486	-0.10159483498
ENSMUSG00000042757	0.0195709178054	-0.0194078824387	-0.0290427980308	-0.0505207782577	-0.0282990513861	-0.0511685429291
ENSMUSG00000036873	-0.15343177634	-0.00665915739988	-0.0605559512015	0.0346635447055	-0.0817783858063	-0.002418255277
ENSMUSG00000069136	0.11869122473	0.0134933283201	-0.0622823624531	-0.0730015522701	-0.0781008587132	-0.0868099960323
ENSMUSG00000029322	0.159980209397	-0.0565454215847	0.026017067461	-0.130918843972	-0.0381040544276	-0.0996325785072
ENSMUSG00000036875	0.182999104364	-0.00978376784438	0.0211909155181	-0.0630721632511	0.0398401982251	-0.0171880048905
ENSMUSG00000036879	0.147228056561	-0.0333250696691	0.111846330353	0.0081978665283	0.0843846574001	0.0543067539003
ENSMUSG00000046434	0.0721333299103	0.0866203283092	0.0937072843657	0.0765989360528	0.0657906210499	0.107332539904
ENSMUSG00000088185	-0.0186965636761	-0.0764804077333	-0.050716308188	-0.00324081962478	-0.0880899994466	-0.0203813117353
ENSMUSG00000052681	0.185424898517	0.107414667655	0.0670979480425	0.0376518261195	0.00857137022518	0.0466384482041
ENSMUSG00000052684	0.0537460769987	-0.0308436975667	-0.0638002435655	-0.0907234295453	-0.113531150736	-0.103441964033
ENSMUSG00000035529	0.0897463638595	0.0608071657633	0.0478842662099	-0.00662314383601	0.0210479294724	0.0148839354592
ENSMUSG00000035299	-0.137309359548	-0.0610255552981	-0.0275711382841	0.0418274095158	0.191602972402	0.0310957178568
ENSMUSG00000035293	0.158847237898	0.00137138084116	0.0477471025977	-0.0623451045146	-0.0228575491653	-0.0442542714324
ENSMUSG00000035835	-0.123758492142	0.0222853707301	-0.177504419431	-0.070641354879	-0.0741278890363	-0.111054419725
ENSMUSG00000038806	0.0596680575676	0.0399084209948	-0.0124953341374	-0.0403513533134	-0.0463679707762	-0.0407075765055
ENSMUSG00000059939	0.0433039201558	-0.0336433940234	-0.0269068090695	-0.0330221324922	-0.0573439959975	-0.0325599041425
ENSMUSG00000007415	-0.0391570822519	0.137662211474	-0.00404831383745	0.00657627275298	-0.0151997259984	-0.0103670824097
ENSMUSG00000027340	-0.0642061385203	0.0174582683136	0.0134431344113	-0.0405562262409	-0.0393328009825	-0.0526100868025
ENSMUSG00000053080	0.204352396485	0.0190447914773	0.0400650787039	-0.0541875403546	0.0945935614241	0.00415493997053
ENSMUSG00000043866	0.0792412343263	0.0764969176707	0.0283692988941	-0.0171911810099	0.0284679980453	9.56429361345e-05
ENSMUSG00000028318	0.0477335973232	-0.0565006871354	-0.018424198705	0.00963076470548	0.00749423455224	0.0249355085967
ENSMUSG00000002289	-0.0235764356312	-0.0253034128896	-0.104412124012	-0.0246139878293	-0.0793831209882	-0.0501465554649
ENSMUSG00000052979	0.191316416342	0.0562684222845	0.142569477687	0.0344026079658	0.0598201862523	0.0663371070758
ENSMUSG00000016503	0.239576312214	0.0945667685228	0.130170145503	0.0472967027377	0.0307262099963	0.0717300101384
ENSMUSG00000020128	0.00962091471337	0.106165065783	-0.0184905200176	0.0833291474472	0.146596892235	0.114922978071
ENSMUSG00000020120	0.029797593661	0.0376003662002	-0.0281006007864	-0.0309536518373	0.00824330206815	-0.0421889160231
ENSMUSG00000075327	0.126451565866	-0.0105326319301	0.0174069648334	0.01370149221	0.0175327266404	0.0285900049361
ENSMUSG00000059851	0.0333338991976	-0.0295029921179	-0.0555418032967	-0.028595118715	-0.0705103453381	-0.0445390577671
ENSMUSG00000020124	0.268297721452	-0.0157582758147	0.0556827613875	-0.0574262145379	0.0165198453703	-0.0327843164043
ENSMUSG00000075227	0.104646798355	0.066736635904	0.0595265598813	-0.0510942272633	0.0184164940097	-0.0301646424648
ENSMUSG00000045160	0.177312259247	-0.0304659660167	0.0940365598218	-0.0573569940362	0.0438546146533	-0.00388074691076
ENSMUSG00000070305	0.354769141271	-0.0150157528637	-0.121879747268	-0.233104263057	-0.151025024908	-0.200412141409
ENSMUSG00000020022	0.107617693061	0.0285709052703	0.0330213156987	-0.0381058209857	0.044758985839	-0.00283559233267
ENSMUSG00000020021	0.0528765428738	-0.072946023176	-0.056019926168	-0.0712027080887	-0.1005260135	-0.0765058802887
ENSMUSG00000020029	0.185024927027	0.11065937077	0.168292406412	0.0680739294892	0.149012153856	0.121406437991
ENSMUSG00000017670	0.171683742936	-0.00497238924278	0.0484264576796	-0.027975285663	-0.0246233075983	-0.00142182247041
ENSMUSG00000097162	0.0491240325417	-0.0197461643644	0.0886075665357	0.0734993384388	-0.0171852964429	0.0635729727155
ENSMUSG00000021999	-0.414802039349	-0.124159950658	0.104215626648	0.0825949459922	0.213738202524	0.0719372164646
ENSMUSG00000018547	0.0601250368727	-0.0278228880273	0.0106056141598	-0.0901556809921	-0.0745035648681	-0.100302284699
ENSMUSG00000017677	0.0760911785826	-0.0250183663703	0.00733372062656	-0.050438906726	-0.0856176993751	-0.0581314679444
ENSMUSG00000021997	0.253677777107	0.122714407908	0.206774011863	0.0166924334158	0.161070941824	0.0828395829848
ENSMUSG00000021993	-0.014601385861	-0.0304364274955	0.116854274664	0.0697150036043	0.0312500956304	0.0666031054508
ENSMUSG00000086853	0.128186503241	-0.00619759829297	-0.0374917997512	-0.0591255257225	-0.0926512057043	-0.0769441154894
ENSMUSG00000044348	0.20463121361	-0.0348379269197	0.0371585020484	-0.0520192293527	-0.0287008575072	-0.0300309694365
ENSMUSG00000001482	0.0814481873712	0.0213434847212	0.0205087322899	-0.0804973174041	-0.059666386931	-0.0744072311757
ENSMUSG00000026088	0.0567963644862	-0.0705903339157	-0.0368225606724	-0.0534367833573	-0.0466480718354	-0.0458152069977
ENSMUSG00000001157	0.139510572914	0.0386471088965	0.0513591460281	-0.00934158444218	0.0106554442651	0.00676533873827
ENSMUSG00000087182	0.104435928835	0.0354617461583	0.150962442834	-0.0971865208728	0.0387397793614	-0.0732023273145
ENSMUSG00000027698	-0.120690125416	0.01133242806	-0.0311111563276	0.0161653049899	-0.00902638343459	-0.00298269494462
ENSMUSG00000087452	0.0132871448749	-0.063062637342	-0.0525957921385	-0.0628171259887	-0.066271694086	-0.0671155339
ENSMUSG00000087326	-0.115254682751	-0.0223685669036	0.157672318422	0.147624647018	0.110469132521	0.150575953877
ENSMUSG00000087458	0.134700770616	0.0267426808471	0.0307483767009	-0.00572911262281	-0.0159215644251	0.00319768636252
ENSMUSG00000033294	0.125166791364	0.0357800989934	0.122763155321	-0.0415141771757	0.00722779233739	-0.00547553561001
ENSMUSG00000002820	0.0472156788011	-0.0213747932333	-0.039472995942	-0.0695573784594	-0.0714008794995	-0.0642196032682
ENSMUSG00000021417	0.0379668843291	-0.0605988536952	-0.0429842508174	-0.0158876438651	-0.0536661594067	-0.0254959329209
ENSMUSG00000039865	0.208547361405	0.0535979347678	0.257424255163	0.0933367104497	0.283521480523	0.184617934338
ENSMUSG00000086582	0.0579078008593	0.0833044245882	0.0302572759503	0.00985107998983	-0.0302536330347	0.00407024914795
ENSMUSG00000086589	0.0282033095073	-0.0234485355194	-0.0146258383054	-0.0615711902027	-0.051909863978	-0.0702339389763
ENSMUSG00000037606	-0.01580376824	-0.0439030239284	-0.0295341804152	-0.0496376724677	-0.00768313308721	-0.0450799913927
ENSMUSG00000033276	0.0423228983278	0.00978393774951	0.0319989251347	-0.0256632908229	-0.00474542351317	-0.0204840153856
ENSMUSG00000030922	0.196126196608	0.0160554084813	-0.0247183929057	-0.0889031757249	-0.0331544442077	-0.0702136361368
ENSMUSG00000037601	0.0152189274818	-0.0481106829221	-0.0647421708248	-0.0647193083509	-0.0994144617637	-0.0732883530073
ENSMUSG00000074213	0.192454326356	-0.0214252482953	0.14902428492	0.104334482068	0.155022928211	0.157958386935
ENSMUSG00000001739	-0.0376720637874	-0.0532733511642	-0.0532572731189	-0.0456236576034	0.0151830521559	-0.0502115251441
ENSMUSG00000030929	0.113155356407	0.00578982805757	0.0356991781973	-0.00897995379465	-0.0195316322173	0.0057770269588
ENSMUSG00000019143	-0.0765351195162	-0.0372633005528	-0.0367233678715	-0.066484490404	-0.0371628105174	-0.0697799061425
ENSMUSG00000040265	-0.0849162548823	0.0349595500809	0.0752133969415	0.139315416281	0.0689355800928	0.117329066848
ENSMUSG00000040268	0.0423440570676	0.0396898817493	0.220182684956	0.113573532336	0.0732482253372	0.137737506253
ENSMUSG00000040269	-0.0322458772418	0.879449726725	0.00346663678571	0.592796967824	0.168366382255	0.52287277702
ENSMUSG00000033031	0.144248200889	-0.0220139676941	-0.00560237418026	-0.0971947680459	-0.0516704561577	-0.0836296390234
ENSMUSG00000036513	0.0646678228495	-0.0293587342123	-0.00747224312384	-0.0712815300206	-0.0351900311366	-0.0717130768878
ENSMUSG00000033032	-0.162336497728	0.0425293545179	0.022837603836	0.0477806351306	0.0634510105083	0.064849802609
ENSMUSG00000033740	-0.00646355462779	0.00589800150196	0.0607031283223	0.12388156468	0.0645743306394	0.100335130742
ENSMUSG00000033039	-0.0977847614811	0.00617354298701	-0.0328529618479	-0.0909553651681	-0.078078551667	-0.106739990899
ENSMUSG00000024926	0.146006055856	-0.00345093500356	0.0296606208187	-0.0948640970207	-0.00285617403957	-0.061589160693
ENSMUSG00000024925	-0.00568747809971	0.118806273552	-0.0339305139048	0.0287092417549	0.0183976667935	0.0313072538692
ENSMUSG00000055159	0.124678012381	-0.0331391966594	-0.00329728141995	-0.0638213157962	-0.0461951052986	-0.0445733878599
ENSMUSG00000024921	0.109291944746	0.0149923561803	0.0216807737736	0.006579021764	-0.0200482441299	0.0116222490676
ENSMUSG00000079056	-0.203569707727	-0.037772336817	-0.0386919862811	0.0670769486612	0.0822008240421	0.071139595261
ENSMUSG00000024258	0.0769750311639	0.0262761814097	0.0267794215883	-0.0176780238326	0.0172665698016	-0.00178713235321
ENSMUSG00000072235	-0.0108775787928	-0.107589026101	-0.100112810166	-0.0965188107241	-0.113359719314	-0.108597273769
ENSMUSG00000015748	0.126354637805	0.0539309817387	0.08845314792	0.0120022885318	-0.00791444856448	0.0250745703631
ENSMUSG00000015747	0.0626615426848	-0.0622658219513	-0.0769754188636	-0.196339704961	-0.0891635905117	-0.173636202572
ENSMUSG00000027555	-0.0854214182415	0.111759459884	0.113246357298	0.382492582896	-0.0731042290893	0.177461457728
ENSMUSG00000059486	0.174082525374	0.0513974244716	0.0906758777503	0.0239366304912	0.0424260330772	0.0505552571563
ENSMUSG00000020271	-0.00494722307105	0.0937844249946	0.0683146872524	0.109417831527	0.0853268749621	0.113794142369
ENSMUSG00000073016	-0.0152983834674	0.0392039158463	-0.0236678157161	0.0201390373277	0.0383524160673	0.00935578592547
ENSMUSG00000073542	0.214853242393	0.0367831971193	0.0357804891941	-0.126249987903	-0.0482959573173	-0.104548863771
ENSMUSG00000073010	0.10807884158	0.0123578885159	-0.0648133358971	-0.0349803776631	-0.0221946025653	-0.0444766103047
ENSMUSG00000005102	-0.04317695787	0.0228675022295	0.0232949123389	-0.0245728552625	-0.0343742453484	-0.0159263836494
ENSMUSG00000005103	0.083962892951	0.13998238959	0.0644613359419	0.130525511794	0.0736716426372	0.117041754977
ENSMUSG00000055485	0.0796310002402	0.0213578497169	-0.0373791097556	-0.022652903274	-0.00225392238892	-0.0155424577061
ENSMUSG00000003418	-0.25264838596	0.122713124511	-0.106960918368	0.0566782875373	0.0319721539149	0.0439979718643
ENSMUSG00000086324	0.194723442832	-0.0119300109716	0.0880582610201	0.0253692762137	0.0651295067896	0.0675123441501
ENSMUSG00000003410	-0.185665600089	0.133935818566	-0.0248210025488	0.0585282828956	-0.0653425437312	0.00118596673988
ENSMUSG00000026074	0.126307745456	0.0285824906314	0.175209588534	0.0549126057023	0.139114773492	0.111236100617
ENSMUSG00000030214	-0.184547109228	-0.00643241897305	-0.143882905244	0.0358819754287	-0.0891555652969	-0.00572280247244
ENSMUSG00000030216	0.0431518745515	-0.0398475402837	-0.0178097145013	-0.00690805325908	-0.0223535502222	-0.0033398064204
ENSMUSG00000031922	0.0501871656578	-0.0410902463086	-0.0503290285983	-0.0524682058866	-0.0698559385879	-0.0562863184334
ENSMUSG00000030213	0.0162482400052	-0.0215221275667	-0.0273407874931	0.0359930976897	-0.0437751939182	0.0142764371081
ENSMUSG00000069631	-0.0360451448635	-0.0193344319561	0.0354086454579	-0.000855233207172	0.0330068965678	0.0161876785562
ENSMUSG00000069633	-0.155584735546	0.0301705523139	0.0927155785756	-0.147603515878	-0.106658862634	-0.140164560409
ENSMUSG00000015357	0.0800219020344	-0.0565861237089	-0.00679920216259	-0.015419343729	-0.0413565896738	-0.0222969875948
ENSMUSG00000040482	0.152456757331	0.0633666628095	0.111309920293	-0.0435414031526	-0.035048188291	-0.0196846039044
ENSMUSG00000040483	-0.0685473444927	0.00702877833308	-0.0592504605976	-0.0888468390322	-0.0605416257205	-0.110791632269
ENSMUSG00000004508	0.024626692981	0.0157541837289	0.0571478133671	0.124312080731	0.068228450917	0.1186605095
ENSMUSG00000040488	0.0482546701574	-0.0441707353526	-0.0163891793855	-0.12390635749	-0.028714753655	-0.0926653661314
ENSMUSG00000040489	-0.0740569528569	0.138314629635	-0.0763995262195	-0.00103017301454	-0.0282240849718	-0.0546098203816
ENSMUSG00000051306	0.154313563624	-0.0301552272145	0.03283418246	-0.0210354481463	-0.00265234035027	0.00760209188685
ENSMUSG00000022178	-0.200283996356	-0.114908147431	-0.204418367739	-0.119336407161	-0.15619556916	-0.15641891674
ENSMUSG00000022179	-0.153148596337	-0.0712729151651	-0.0881164920729	-0.0465108214702	-0.0496886836151	-0.0449641962443
ENSMUSG00000022176	-0.0858357423574	-0.150645126942	0.0403796948978	-0.0835872439385	-0.0654319787732	-0.0719983207905
ENSMUSG00000022177	0.10994270917	-0.0706157116072	0.0100324938025	-0.0365177042333	-0.0326013412865	-0.0305130869635
ENSMUSG00000022174	0.0370213177835	-0.0192066666979	0.026009736334	0.0126342689966	-0.0106042261299	0.0223473765677
ENSMUSG00000072494	0.136716215444	0.101363248406	0.154909332142	0.0309151005197	0.0593341209576	0.0659544483498
ENSMUSG00000049516	0.0706412586017	0.000327655525018	0.0465000137116	-0.00339504036859	-0.0148874755012	0.0159652140228
ENSMUSG00000047067	0.127972787336	0.0328526139085	0.215985279884	0.0194883154676	0.0504215479705	0.0564144857966
ENSMUSG00000038028	0.0542595992342	-0.0430917007342	0.0698838721696	-0.0263186039216	0.0272732115204	0.00364399552594
ENSMUSG00000028540	-0.0660822535939	-0.0143053043738	0.000586320163557	0.0278925838972	-0.0530179384807	0.00418448219527
ENSMUSG00000038025	-0.178465055836	0.227871056269	0.29451695034	0.287269687783	0.298529803313	0.310946164813
ENSMUSG00000038024	0.160918075492	0.0246759253733	0.0494847383959	0.00681473903279	0.00346861605056	0.0241466864315
ENSMUSG00000038126	0.147416295014	-0.0793513487493	0.476561041145	0.0102447219083	0.332823822911	0.113819360815
ENSMUSG00000038121	0.0865097199077	-0.0236329859469	0.015040704457	-0.0553918635675	-0.0100267659155	-0.0238352818659
ENSMUSG00000032553	-0.050227728228	-0.033803388527	-0.0283068402075	-0.00574888009251	-0.0389508015255	-0.0179991513355
ENSMUSG00000038128	0.032646968298	0.0149435706206	0.105905602179	0.105499224044	0.142525259969	0.122456371038
ENSMUSG00000085744	0.0253719698033	0.000416416885934	0.0726853100539	0.00569273672136	0.0123516687172	0.0274940861727
ENSMUSG00000085214	0.0878396011786	0.00711124624006	0.0754139331904	-0.0238873814654	0.0270500178551	-0.000623078814722
ENSMUSG00000085741	0.177980395813	0.0189374503369	0.022235536056	-0.0411078407649	-0.00306787586741	-0.0137531968594
ENSMUSG00000021895	0.0997291689703	0.0764235363955	0.14425848202	-0.0483878123475	0.0759380959384	-0.0242609059415
ENSMUSG00000014599	-0.102208735647	-0.105850550514	0.041319904835	-0.0146655334426	-0.0391875193695	-0.0436612477961
ENSMUSG00000022312	0.0123557917675	0.0788588079853	0.106836806975	0.074749038201	0.05121922269	0.0794854208527
ENSMUSG00000022313	0.0220940565829	0.035629699043	0.0594799955766	0.0735667509529	0.0172402945391	0.0723978790043
ENSMUSG00000009907	0.0273823297918	-0.02583954568	0.00691119514313	0.0118990668987	0.000552381069398	0.0190059869518
ENSMUSG00000047284	0.0988014061415	-0.00467602382812	0.0333152976877	-0.0561736417421	-0.0491219740725	-0.0562650355266
ENSMUSG00000072825	0.0287822493143	0.0257891658386	0.013838059396	-0.0371307376565	0.00281659357854	-0.0352536506265
ENSMUSG00000035199	0.0620135147962	0.0331389445199	0.0090499298977	0.0626628346463	0.0659398411392	0.0494239632114
ENSMUSG00000069094	0.341536909617	0.0473388586931	0.0187473039992	0.0207712284356	0.178229621444	0.0958660040621
ENSMUSG00000012296	0.175398627988	0.10587914266	0.188013585924	0.084432654238	0.101764336536	0.217442339542
ENSMUSG00000027961	-0.0802491804248	-0.0461250851211	-0.0781764891068	0.0390859854852	-0.072021020141	-0.00300101707774
ENSMUSG00000025337	0.0550757061968	-0.0548135694689	-0.0333171142414	-0.0752303941976	-0.0651805326386	-0.0702258777694
ENSMUSG00000025332	0.094437555876	-0.0392149222755	-0.0252482983379	-0.0329980702186	-0.0528052123716	-0.0222783061102
ENSMUSG00000046229	0.00288704243046	0.00996721330096	0.0172583893317	0.0244350930969	-0.0272230950285	0.010052006588
ENSMUSG00000048647	0.138109003433	-0.0318812469041	0.0796696924687	-0.00520828813642	0.00140321893205	0.0180879834883
ENSMUSG00000046223	-0.129741248074	0.0217068115943	-0.045465147998	-0.0195866072064	-0.0195216198981	-0.0192232595945
ENSMUSG00000089917	-0.00962632324833	-0.0341428103864	0.0201156588978	-0.0714172172307	-0.0862348457435	-0.0786196761429
ENSMUSG00000089911	0.167137994095	0.0675679089677	0.140852249745	0.0117150507047	0.0277950774919	0.0413909335404
ENSMUSG00000016194	-0.459304653013	-0.0773632556672	-0.262557474633	-0.131881651031	-0.11954555338	-0.103304587332
ENSMUSG00000095464	-0.00691620856725	0.00674660548142	0.0358586949716	0.0018395919876	-0.0120674497278	0.00787783938064
ENSMUSG00000035992	-0.0130975026955	0.0496487956106	0.0659816031444	0.0558569105459	0.0215141485386	0.0625796368926
ENSMUSG00000069895	0.0933419501269	-0.05361629737	0.0108728458043	-0.090456091136	-0.0510824332947	-0.0928015346028
ENSMUSG00000034826	0.141814217871	-0.00230228591034	0.00577900571307	-0.020998094627	-0.0202044085171	-0.0103893107802
ENSMUSG00000028121	-0.0353937156108	0.052093320826	0.367419258062	0.120926266346	0.355018731939	0.190664041669
ENSMUSG00000028124	0.239572219009	0.120499500074	0.129871692287	0.00302601211603	0.0149366736488	0.0395824860121
ENSMUSG00000046085	0.193882051518	0.0993958554294	0.312935282602	0.0644207380102	0.121027952827	0.1084349491
ENSMUSG00000039294	0.0763499486955	-0.0520793855003	-0.0450343749282	-0.0561834865062	-0.0370060049264	-0.0431796492089
ENSMUSG00000071855	0.17901818561	0.0114665993134	0.0869081917089	0.00999155191274	0.00424570738185	0.0369459707711
ENSMUSG00000087669	0.00514279123436	-0.121869968012	0.0664159279935	-0.238064498547	-0.0521429565995	-0.200452368907
ENSMUSG00000045576	0.216262142307	-0.0350388503522	0.0873897421643	-0.0375815228704	0.0286800054711	-0.0123217453497
ENSMUSG00000021188	0.0516842391374	0.0475167360911	0.0373617887811	0.00722692692547	0.0126377582176	0.0166312041354
ENSMUSG00000018040	0.0931175066872	0.0509052948998	0.0180501275828	0.020481618888	0.139536637616	0.0433924056374
ENSMUSG00000050945	0.0830055005582	-0.028229401578	-0.0196037845589	-0.0514251951819	0.0482661742313	-0.015502979461
ENSMUSG00000032177	0.0553726039408	-0.0284178848926	-0.0176837593825	-0.0484850425619	-0.0220991779895	-0.0458125399685
ENSMUSG00000045287	-0.00755472537748	-0.0952824247618	0.212970144016	0.026599294459	-0.00101456456736	0.00588636530095
ENSMUSG00000002343	0.127139943498	-0.00998775778098	0.0698619513704	0.00183080481568	-0.00126137069256	0.0197000963652
ENSMUSG00000002342	0.017777985236	-0.0779820298409	-0.0651561755737	-0.0838637874859	-0.0529305980585	-0.0808084912148
ENSMUSG00000026566	0.147996537875	0.0221251535658	0.0634151635307	0.039306368005	0.0151943418145	0.0553948829295
ENSMUSG00000002346	0.0335009434646	-0.0477279634615	-0.05723511082	-0.0562684586026	-0.0522685489653	-0.0511427232273
ENSMUSG00000002617	0.0656115037499	0.0223657159656	-0.00774463625054	-0.0502421688203	-0.0336876954135	-0.0377190279936
ENSMUSG00000024008	0.0524110839585	-0.109490811597	-0.123141320454	-0.177234771331	-0.0930663911412	-0.180123626967
ENSMUSG00000071528	0.10074546098	0.083792682172	0.0502897674895	0.00174188738266	0.0412766302985	0.0261381601531
ENSMUSG00000024007	0.0622735225813	0.0103143498879	0.000770427890576	-0.0782419956373	-0.079366996928	-0.0898271282423
ENSMUSG00000021520	0.00716574165495	-0.0689469582878	0.0195225152015	-0.0342771728644	-0.0119210031133	-0.0275809211009
ENSMUSG00000024002	0.307613260769	0.0482280896077	0.143156775554	-0.0343065928997	0.0174026002772	0.00875972535252
ENSMUSG00000038563	0.0375861327307	-0.0151993956149	0.046210155433	-0.0256465669346	-0.0192873815102	-0.016930465583
ENSMUSG00000086138	-0.0408762851487	0.065846086652	0.0705805982878	-0.0544794388455	0.0536218834558	-0.0317466004596
ENSMUSG00000086914	0.347595411708	0.153656946233	0.1826698606	-0.0258390654225	0.0950433432596	0.0538179662438
ENSMUSG00000055818	0.337527939769	-0.0941713148212	0.09031462744	-0.160657008649	-0.0939985319482	-0.10469604702
ENSMUSG00000044155	0.159329216453	-0.0640372180474	0.0752247099078	-0.0627910440529	0.0387342659821	-0.0170646154687
ENSMUSG00000044156	-0.108982891462	-0.149108250599	-0.0511383602019	0.14987155961	0.0259528959431	0.102869678343
ENSMUSG00000033900	-0.0187711471282	0.0094094810437	-0.0509425273976	0.00877881852751	-0.0358928621375	-0.00611361078627
ENSMUSG00000036214	0.0202267198897	-0.0667270365756	0.0849253651993	-0.0592718214176	-0.0436811440379	-0.0563360277116
ENSMUSG00000041058	0.210838936865	0.145463953512	0.162849168097	0.102255964833	0.0713959298885	0.135100786828
ENSMUSG00000022957	-0.0898802479522	0.0196180360016	-0.019738393869	-0.0143412476516	0.0580628751024	-0.00362790152844
ENSMUSG00000022951	-0.0761696624995	-0.00434633489498	0.0285282300303	0.016005729398	0.0338838169199	0.0307377695975
ENSMUSG00000022952	0.0784691109195	-0.0105751513477	0.0550801138532	-0.00354841283984	0.0465704358738	0.0179138818717
ENSMUSG00000010047	0.0883425639706	0.0050854099582	0.0203689292136	0.00736044451833	0.0167521425755	0.00206549755876
ENSMUSG00000010045	3.91637003943e-05	-0.0443563902099	0.0087705703828	0.0291294340475	0.0487009134931	0.0502539954514
ENSMUSG00000010044	0.0309762115704	0.00823781781477	0.0065325265442	0.00778494262568	-0.0332862849145	0.0102698989324
ENSMUSG00000014601	-0.00736124849783	0.0106068721995	-0.0154930503663	-0.00921988203528	-0.0563707279581	-0.0298050917534
ENSMUSG00000020922	0.122245159619	0.0396524326274	0.113607422933	0.0441122525747	0.00537577483449	0.0553174564186
ENSMUSG00000020921	0.061515981769	-0.17985769171	-0.162903790939	-0.204288789636	-0.175787309727	-0.21886952667
ENSMUSG00000027207	0.11667175244	-0.0445003665032	-0.0181006679613	-0.0798801359782	-0.0574140834066	-0.0604326119761
ENSMUSG00000027206	0.11667175244	-0.0445003665032	-0.0181006679613	-0.0798801359782	-0.0574140834066	-0.0604326119761
ENSMUSG00000027209	0.0913121410047	-0.0304371898624	-0.0528323862922	-0.0628583449844	-0.0555626027128	-0.0620063397704
ENSMUSG00000076246	0.00879097282648	-0.0681941272874	-0.0124394958484	-0.0811739284806	-0.0756992449852	-0.0772090437812
ENSMUSG00000040675	0.122130930039	-0.138509756421	-0.0671039586059	-0.163962533979	-0.0970119967348	-0.147461937057
