Prot_name	Ikaros/Control_0h	Ikaros/Control_2h	Ikaros/Control_6h	Ikaros/Control_12h	Ikaros/Control_18h	Ikaros/Control_24h
Rplp0	0.0199023402318477	0.0159678019282965	0.015496513844649	0.0131353462875957	0.00332883496064892	0.00324942140775238
Hist1h1c	-0.0061462687148962	-0.0177591209417534	0.000857874337401012	-0.00201965310600468	0.0471745937286407	0.0164614631884004
Lgals1	-0.0168459050714647	-0.0232853598131536	0.0675291969822459	0.0941595729156926	-0.0345679018204265	-0.0323752601148002
Gapdh	0.0102962141111106	0.0332430932618341	-0.00521033451833558	0.0589633524647031	0.0179994099529619	-0.00137565822298381
Hmga1	-0.013600950984528	-0.0777294301038436	0.0179693252296335	-0.0602001459373296	0.0544156528200169	0.0605073023939448
Eno1	0.0148084527617825	0.0312965148145739	-0.00968991123748055	0.0157418858685594	0.00463814797158866	-0.0122906205304243
Ptbp1	0.042952685342858	0.0169752915453835	0.0142156890421239	0.106183980446685	-0.0364048201158436	0.0141703804590036
Tpi1	0.031620348180131	0.0159272318205054	-0.0173128959045971	-0.0112655526407271	0.0403086741799273	0.00441939006605833
Pcna	-0.00572047478060529	-0.000287464953047806	0.00194446820453415	-0.0171715652320065	-0.0454381129676987	-0.0243788808607447
Bsg	-0.0097217938064142	0.0271889031617474	-0.0266272806263664	-0.0268256024634325	-0.0423811709190771	0.00632233976295925
Rpl13a	0.0173403189507691	-0.0399022637123006	-0.00379664006571032	-0.0372562853858686	0.00537842400911321	-0.0091180354520258
Cox4i1	-0.0068642253773639	-0.0330628667957472	0.00574389063921978	0.0354155845820326	-0.0148991012647127	0.0114421283627413
Lsp1	0.021517942954229	0.0154555625352109	0.0124887466372915	-0.0752730720547981	0.0412295963144918	0.0147729000180233
Hspa5	0.00606055917992607	0.0164805747828631	-0.00378303418417242	0.0176369225767095	0.00583118386037846	-0.0126118830641727
Vim	0.00519634924347382	0.0630530214043667	-0.0325045266296467	-0.036593879261952	0.0128787626960649	0.0240570491818526
Lmnb2	-0.055666906610587	-0.00651486934936912	0.0137370615111213	-0.0799921133149321	-0.0152853998998635	-0.00237743411651168
Cbx3	-0.0334624422883511	0.0349433318667422	0.00241663586954104	0.121433118647692	-0.0158287681584271	0.0120504804857154
Pnp	-0.0311989383376874	-0.0586089275723236	0.0221677643212999	0.0115237297130396	-0.0564271108594705	-0.0629343622767655
Cat	-0.0677851436179083	-0.0277515077091061	0.00780089429080454	-0.0664127048138212	-0.0860642808587225	0.00800149947436049
Mcm3	-0.0133584443964235	-0.000499721937435373	0.000447095353332611	0.033444095888439	0.0423438700107589	0.0232016014684526
Tln1	-0.0111557852953489	0.00993848171640978	0.000408978130585426	-0.028275239288443	0.00732381885936191	0.0504768400695485
Msn	-0.0168496964318125	0.0274117210209832	0.0085657635981277	0.0539345361818196	0.0133376002648039	0.0195262278146564
Sars	-0.00852910127905586	-0.0068024628990474	0.00658789601045308	0.0650627845077401	-0.0608686310004985	-0.0141497702298019
Pdia3	-0.0267567225158717	-0.0162222605575469	0.000216002316631711	-0.0299579086956533	0.0014869245823492	-0.000830695029519053
Marcksl1	0.0348461883987907	0.0225996573674866	-0.0155772656173377	-0.0666363476030828	0.189884012941173	0.164512482843593
Dpp4	-0.0126718354198738	-0.0612745780513177	0.0271253591024527	-0.0212457558188724	-0.0512083055770375	0.0140703967546666
Hmgb2	-0.0541277966157646	0.0310234963640874	0.0255834190436679	0.0776012409236339	0.00777811190074219	0.0444823446221567
Ssb	0.00153295360981484	0.0176067353922635	-0.00118142193804026	-0.0912760132018265	0.0412840886042932	0.00891038155039724
Wars	0.0329049142159068	-0.0292323948991224	-0.008691322067576	0.0869952800552302	0.0426252550978507	-0.0470145498472929
Rpl18	0.00117563445871528	0.00846741800696372	0.000786875742393052	0.029251544798244	0.000982896907397731	0.00187649028498748
Lig1	0.000793609804918467	0.01827223151434	0.00829649554613697	-0.0276587489070901	-0.00588075510339608	0.0198080072919131
Cap1	-0.0223130248861453	0.0111877529230703	-0.0204302488593977	-0.0469653732491035	-0.0269582915754207	-0.0252301882296052
Tkt	-0.00915138372576581	0.0117075733149815	-0.00566968262921628	0.014615109417747	-0.0186109554976097	-0.0081188869983462
Rpl28	-0.00163200875384856	-0.0257000653518605	-0.00543988738611763	-0.0642951850117929	0.0417593493115628	-0.0139661828380583
Cct8	0.0210762574713898	0.0146930164641527	-0.0135678231600098	0.00098696634825915	-0.00460471060419441	-0.00958537942114779
Rangap1	-0.0104874545256673	-0.0333207009073272	0.0416269704717645	-0.0916155889466443	-0.0710176753508414	0.00175850245304742
Capza1	0.0198518373198563	0.0123542004084917	-0.0209933970205264	-0.0408799688234892	-0.0114630594170868	-0.0214429041918939
Srprb	-0.0088355900652739	0.0183855368803881	-0.0344654248030461	-0.0719218888444699	0.0124662521798268	-0.0360141512507475
Rpl6	-0.0176757772683049	0.0117387112969408	-0.0117926278537221	0.0126523777553419	-0.0328607367225036	-0.000133465156601566
Rpl5	-0.0137492860095655	0.0172346155525937	-0.00534468624155885	-0.00332655062783017	-0.00666191634008064	-0.0121635681231393
Rpl13	0.00325490803467302	0.0143507841986228	0.0103791349368919	-0.00181002337941567	-0.00358762530172594	0.0129805144301533
Rpl36	-0.000639380611047133	-0.0283838712775031	-0.0320001493000737	-0.100414348323603	-0.0611616552001415	-0.0387353746103986
Ahcy	-0.00445774604786194	-0.0151433276073032	0.000642659645222636	0.0133909396986594	-0.0181652366663321	-0.000518317648256798
Hdgf	-0.0605496721705998	0.0977532893477164	-0.101193228314045	-0.180776084573383	-0.0548557104647648	-0.02609041819342
Slc25a5	0.000546014723653115	0.00384850794184889	-0.0116265678450467	0.0268638858553735	0.0272029557236395	0.00618640682770954
Pkm	0.0315348549463387	0.0234405243166663	-0.00159421271833145	-0.0193022915475902	-0.0138757241107092	-0.00950666667809813
Rpl10a	-0.0183182449070348	-0.0159564641852388	0.00945834071717713	-0.00841167523217818	-0.0742476043539499	0.00342936499366014
Idh2	-0.0135118547993872	-0.0129543570445902	0.00167817068134968	-0.013904827130465	-0.0419516455114775	0.0286449319368848
Rab8a	-0.112405912033297	-0.041063431966334	0.00899032391357767	-0.0387645955499818	-0.130204241838662	-0.0610725619598377
Usp5	0.0136045768064458	-0.0145780221705189	-0.0267110903716038	0.0167535163623465	0.0440397028630251	-0.0253444998616047
Atp5b	0.00536543206464939	0.042899453552887	-0.011713853229546	0.0561555370320059	-0.0178270363550539	-0.00649079182934263
Fus	-0.0497286041343436	0.0427258671424858	0.0117657399034815	0.0437034092761479	-0.113343417205164	0.0141384526501893
Eef1d	0.0103488610990315	-0.00933560020130792	0.00132992962260592	-0.0118426362793554	0.0298046738015981	-0.0396690852592896
Eef2	-0.0162189664010527	0.0066324424637653	0.00200837953300859	-0.0182948185258634	-0.0275072789910747	-0.0204031382566545
Ruvbl1	-0.0238987450645439	-0.00407910561974316	-0.00807038337616212	0.00658109161759152	-0.143684251495329	-0.0143567009935078
Pcbp1	-0.000741576323354053	-0.00306003665575951	0.00243147625966949	-0.0252528430612594	0.0174078034348774	0.0129576727658852
Rab10	-0.0391482565962234	-0.0345597325699365	-0.00164942685607621	-0.0649264314263714	0.0297539282590575	-0.00839274980285157
Ube2m	0.00385298022436854	0.135789165409637	0.0100662710353765	-0.0440562884544969	-0.0588223308913676	-0.00558667208230005
Ube2n	0.0302429589898067	0.0888807748258585	-0.0121935776463701	-0.0765347387036844	0.0528763254554602	0.00180529129086552
Rpl27	0.0232497946694481	7.95459614846812e-05	0.0115461819493242	0.11936215275614	0.0137243941025633	0.0232885343418445
Ywhag	-0.0137647109748347	-0.028153278130941	0.0161312790084492	-0.0787145705427521	-0.00652502113840474	0.0075234014810898
Calm1	0.00550806812552222	-0.0171094523114147	0.027157650763212	0.0320086916730701	0.0101797057793947	0.0220504579157273
Rps15a	0.0205397397166664	0.0297935020977815	0.0232650492133844	0.128040396260815	0.0133480205856012	-0.00490660574019685
Rps14	-0.00881379706502422	-0.0173796365280982	0.014965424599593	-0.0745058739562374	0.0286675196467612	-0.0304819412182802
Rps23	-0.0769427578153139	0.00218634810310016	-0.0146424254915744	-0.0406874416072713	0.0735163132889432	0.0343292357629305
Rps11	-0.0418936090562904	0.000343407428104923	-0.00290337825408207	-0.0644971561678173	-0.06192717148176	0.0265134511845824
Rps13	-0.0219863638057598	0.0147870933650706	0.0135939705060927	0.0547625460795279	0.00438792230259771	-0.0146426069560807
Snrpd2	-0.0394957918452087	0.0468138131635222	-0.126195616503475	-0.0554908098478677	-0.0411758768648941	0.0441250830767073
Rps4x	-0.011507968245515	-0.00749172299905228	-0.00239188829331135	0.00111910194898588	-0.0588436106051998	-0.0119099868564562
Rpl18a	0.0134332171681482	0.011907277138427	-0.0114406424663754	-0.00482162413694951	-0.0163739317332774	-0.00934427818004286
Mtpn	0.0785616917017402	-0.0303813215182233	0.0174743131900046	0.132824335250933	0.0938700899345062	-0.00891525332651383
Hist1h4a	0.00428452817074018	-0.00506484732671631	0.0259060756083382	0.00428452817074019	0.00860886183485968	0
Rps24	0.0124488275227842	0.00608932285843557	0.014013824226593	0.201799893264174	-0.0788145595852683	0.00166205478409136
Rps25	0.0212261260439844	0.0254437674578032	0.0184219814273228	0.0755122909032797	0.00732651202425549	0.0130371908908624
Rps26	-0.0167682381894114	-0.0230072566462389	0.00255592982597317	0.00181554643060682	-0.0100213103094722	-0.0212609525754979
Rps28	-0.00414654173498054	0.0221285057077637	0.00232356097748589	0.0262190409793928	-0.0981638608555324	-0.0182744819478584
Gnb2	-0.0259850640930765	-0.0182981516453059	0.00634716735917341	-0.0583592110637311	-0.0440240406360877	0.024940844627515
Cycs	-0.0493684728724159	0.0266602307913536	-0.00107601889699557	0.0141949733109163	-0.0274843890922601	0.0092987809586934
Rps3	-0.00456321038822496	0.00334595357342699	0.00315223424092493	0.0264514682811612	-0.00918419998270134	0.000385442855665685
Rpl8	-0.0317559254984705	-0.0121224021154853	-0.00462249482668103	-0.0170310512316606	-0.0448008036162786	0.0126654765900047
Ybx1	0.0175783653100903	-0.0288256560875008	0.021586595628519	-0.0121444255459729	0.0423326561831528	-0.00471972939051536
Pfn1	0.0301320275420278	-0.00751116039201896	0.0150556529716939	0.136198659735452	-0.04162226152512	-0.00850133013085278
Rps27a	0.00130182863256856	-0.0435176446328079	-0.00840760118304548	-0.0534761516253209	-0.0252018466533992	0.0162951598371972
Gnas	-0.0190682888022078	-0.0387323503699807	0.106024985389108	-0.0459544627655292	0.111586530656639	0.0823104706717695
Ywhaz	-0.0051603515235418	-0.00495746266532427	0.00703408586126405	-0.0769127667656334	-0.0190224410007671	-0.0105395661593768
Eif5a	-0.0167848836607072	0.00593227065841079	-0.0186367685167637	0.00597896000293995	0.00339018640724223	-0.00489859332783759
Rps12	0.00965081723366129	-0.0179639570937854	-0.0188709582322639	0.0792203651852457	-0.0475678086486939	-0.0723127028859255
Rps10	0.0518402695215083	0.0102063982943528	-0.011070952514082	0.19715332630578	0.0536840984083453	-0.0198399660495047
Phb	-0.00101531501657547	0.0217613928620187	-0.00815625233810145	0.0119848025158123	-0.0167314671294969	0.0121025513954294
Rpl22	0.0175442422939136	-0.00209404330584046	0.000874582033243028	0.104670002137773	0.0331918132568179	-0.0224107173856297
Ywhaq	0.000681002009339368	0.0199550202079539	-0.00980692276647585	-0.11714296515256	0.0303850014704419	0.0723026139213402
Tubb4b	0.00189093890897652	0.0259435441550824	-0.00860819061250991	0.062913329562582	-0.0581429881898717	0.00823959877896381
Ywhah	-0.0172568261931906	0.0237870523898077	-0.00624375395210453	-0.0491398467344175	-0.0522765504115803	-0.00101964822768209
Kpnb1	-0.00358983565511206	0.0203730590957174	-0.0145102367673605	0.00220320457852206	-0.10365019428498	-0.0417059386759053
Hint1	0.0460949301061312	-0.00181349592915521	-0.0457195257731226	0.0235007657873285	0.0504342650481654	0.126029389140306
Vasp	-0.0151606033426242	-0.0316444562403115	-0.00171581922980074	-0.0713462632202757	0.0202905950433703	-0.0313085645861156
Naca	0.0246872445817399	0.0195751989302453	0.011879642380407	0.0633117581230225	-0.0460868549209971	-0.0618001308174413
Cct5	-0.0378496407588788	0.0403874779392887	-0.00165156090921766	0.0133439932465205	-0.0171262172971176	-0.0256609836277952
Cct3	0.0092943233725038	0.0102242752178786	-0.0027949738787018	0.0575365491567696	-0.0347509291696493	-0.017904683542174
Arf1	-0.0257617119427733	-0.0238953779153642	0.0382141560007566	0.087182250677787	-0.0509359156945673	-0.000620116062493694
Rpl19	0.00289207483265479	0.0307313412124741	-0.0154809697068716	-0.0512428228083039	-0.139991000824307	-0.00988499199560993
Smarcc1	-0.01148374317475	0.0282411232502593	0.024783342041133	0.0209803552518718	0.0673378591998453	-0.00172997842949733
G3bp1	0.00903586180311938	0.0890334188360003	-0.00700208106186343	0.0421154736717605	0.0224171251487233	-0.044551530984212
Prdx5	0.019279244684195	-0.0328149726448515	-0.0134303937426119	0.188516038331763	0.0451081673917491	-0.00233088358141798
Top2a	-0.0306420110251344	0.00748436168639533	0.0153614155327576	-0.012367311198769	0.0136544312730297	-0.00761921097168572
Nme2	-0.000234537889090496	0.0181015292958857	-0.00519711310338214	0.00967112851947492	-0.0329208215145104	-0.0386762592784701
Uba1	-0.0169498941658561	0.0141565269808334	-0.00734811456903328	0.0159837959842075	-0.0359752499969649	-0.00949476950282675
Nucb1	-0.0251404675929369	-0.0197921083624095	-0.010507644340379	-0.14434142442643	-0.0169397643794871	-0.0453740613431881
Atp5a1	0.0080588457058109	-0.0137490246299932	-0.00352647323375467	0.018041894517446	0.00496730792543243	0.00699025087738181
Ikzf1	0.185546460560795	0.188293689876516	0.0026599801775322	0.00184467170797895	0.283751449462514	0.287742506455175
H2afv	0.036307801197701	-0.0435975248574234	0.0301826777733621	0.0384018828030503	0.0339160700279238	0.0286586742036077
Srsf6	-0.0130175716345928	0.0207965790058959	-0.00496250413829328	0.0598248497560792	0.0288818473918987	0.00878281210182077
Psmd1	0.0256370718568655	-0.0238623591496851	-0.0399326740962533	0.0633889958924084	-0.122233610451302	-0.0219047515659201
Esyt1	-0.0581013056258675	-0.0274819289902151	-0.00096364750540477	0.0145770354693319	-0.0628330612972461	-0.0167762929840682
Srrm1	0.0264043028747243	0.0696962983032812	-0.0359602619960522	-0.131880298229525	0.103579779667672	0.0292592479309049
Thrap3	-0.0433998199484011	0.0117533009074766	-0.00748508658353507	-0.00406837788882211	0.0165808288866773	0.047372518041835
Myl6	-0.00897691262306052	-0.0363647968568603	0.00397488705026849	0.0219290768529744	-0.0269821656272486	-0.0456123451831914
Hnrnpd	0.0288516810508766	-0.0157026697576594	0.0472427502758052	0.0190367371421763	0.0373530609666155	0.00333686959304627
Vdac3	0.0153203243081521	0.00367818081458903	0.0161800354741765	0.0722328487947482	0.00473666988631372	0.0404997467517672
Tmpo	-0.0069141401641139	-0.0159942134205639	0.0133670151268257	-0.0283214869263421	0.0173136022866776	-0.0187191024740541
Cdc37	0.0520968696531527	0.0187595094344805	0.0060151789624322	0.083117562897028	-0.00339521587061256	0.0251056327008757
Arhgef1	0.119016817581524	-0.0199831086616741	0.000547703936416489	0.017772105914176	0.0966829163021701	-0.0254016594390591
Lcp1	-0.00660543858582747	-0.00935930370179666	0.00677097768889365	-0.00916044720676122	-0.00241416972745677	-0.00339569855464658
Hspa4	0.0394166754999699	0.0659312351850657	-0.00211743243611071	0.042979991230987	-0.0511284876035819	-0.00519002032904929
Ewsr1	-0.0330200471196385	-0.00625646244803181	0.0313132313207111	-0.0414410275269977	0.0539549511449922	0.0430667678654502
Arhgdib	0.0361099911549686	0.00516770678941513	0.00176696989204501	-0.0679424403236375	-0.02839268300248	-0.0200756414487129
Ddx5	-0.00626808596861745	0.0210096885913998	0.00305344083416306	0.0708549062751321	0.000580724199574545	-0.00478326511846306
Cbx5	-0.0144476981912615	-0.0182185063093663	0.0046103835978699	-0.0105347002744995	0.0667416720746557	-0.0159036307580235
Kif5b	0.0376398074000148	-0.0345925349853773	-0.0493364608683262	-0.0338814967776571	-0.0233904373781399	-0.097644098818498
Mcm7	-0.0144484643749039	0.0181531322138867	-0.00424216615168828	0.0645820112576336	-0.0117468340844344	0.025137543836077
Snrpa	0.0040380451590368	0.123956714377761	-0.032920774151831	0.0236771855469252	0.0271933576282558	0.0391721128185557
Sptbn1	0.0207952496331517	0.0152311384621121	0.00213054023731444	0.0141725311359774	0.063160190862557	0.0932649020682551
Trim28	0.0392909732749773	0.0146963599369301	0.0135818098334143	0.0345282980762896	0.0204005856935465	0.00145666524284184
Tfrc	-0.0552328294007308	-0.0325530463902639	-0.00365839399597691	0.00381404689295954	-0.0212618084094803	-0.0252622654516963
Sf1	-0.00862769329801493	-0.0160562470878858	0.0598647698004896	-0.0716650618302204	0.0543761636988745	0.0282866890454321
Hspe1	0.0168282358552361	-0.0169225401186187	0.0121856962948359	-0.0365627717981797	0.0312371587722114	-0.0108449046558443
Gart	-0.0224311064733893	0.00542209236880156	-0.00764823337942609	0.0527110774849009	-0.110940644143276	-0.0240634156551461
Cltc	-0.055032296420922	-0.0230307802214331	-0.0038947023833554	-0.0104887739358654	-0.0088912496792884	-0.0179868716034778
Mars	0.00701787370601275	0.0589729154156658	0.0757674865179963	0.114929945383271	-0.0677184867874773	0.0523516993060813
Eif4g1	-0.0873946934618804	-0.0237547106431138	-0.00510272786351529	-0.0413092147198622	-0.0112970239061403	-0.0394160618958385
Rrp12	-0.0186400372421198	-0.140615124255539	0.00673578899612311	-0.238277466594352	-0.0476942566691528	-0.0497773126119804
Lrpprc	-0.0403948955304059	-0.00523121878916421	-0.0002361745051489	-0.0010526243342547	-0.0272946445406132	-0.0129487998368271
Srsf1	-0.000622771140451355	-0.0205121772862684	0.0102609032662312	-0.018481771265107	0.0361457369252498	0.00953334605096397
Rps9	-0.00697511033103006	-0.0013063533446125	0.0207187762563725	0.0229569820034212	-0.0431728731044803	-0.0215379993057106
Rps27	-0.016405560891249	-0.0188673822732853	0.0385983288702246	-0.0385690058951782	-0.0134520986191608	-0.0122232257669628
Rpl10	0.0151591271355663	0.00466256488690309	0.0114521254699658	-0.0612109232594132	0.0231658751299944	-0.00227649123877644
Hist1h2bc	-0.0154747454520193	-0.00428452817074015	2.71776168012857e-17	-0.0119165937384193	-0.0235133996809463	0
Nap1l4	0.0404255725745802	-0.0108749698666548	-0.00209975946297309	-0.0686196032389337	-0.0404982081269707	0.0100624600784711
Syncrip	0.0193605085446434	0.0140357411767207	-0.00613749527066792	0.103208473650273	-0.0750759629391407	-0.00110326449774187
Hnrnpa3	-0.031330769825534	-0.00910215634844365	0.0213057191732455	0.00173164179506941	0.0164756081951952	0.000772140309348553
Eif4b	0.0625417322254724	0.0669037793242324	-0.0173454135249379	0.0193879910291111	0.0945353879321693	0.0412690382414901
Aars	-0.0146966592324944	0.0458870968828578	0.000722674581160371	-0.0357839332178287	-0.0163509942315813	0.0113108988231031
Ganab	0.00311607367973575	0.0411406236864186	-0.0249518800336676	0.150283496895452	0.0357205730679147	0.037072203391465
Nup93	-0.00340885313669344	-0.0691172510495449	-0.0126566247743587	0.0497809340717023	-0.0854929421395594	0.000928848025253871
Eif2a	-0.000951682751468088	0.0344902817070678	-0.015264399124345	-0.0752084860551355	0.0631382588339342	0.0131034582274934
Ahsa1	0.00440269364331315	0.064793603053626	-0.00292809504515936	-0.0475623201758752	0.0421981670714751	-0.00556272621885185
Eif1ax	-0.0554328677942484	-0.0190922101680616	0.021464339712798	-0.11454903212757	-0.031269731981729	-0.0174347631368137
Nars	-0.0136868739633533	0.0451436678223281	0.00922495725958421	-0.00644914864733264	-0.0315841221643863	0.00620932720543784
Srrm2	-0.0106391841717688	-0.0171106517070824	0.0133062178977746	-0.011784565955306	-0.0850600189145823	-0.0558878021847839
Flna	-0.00114277855000734	0.0044619665287745	0.000222182098370279	-0.0266918170941128	0.00209257366859665	0.0203572174014811
Iars	-0.00221161188285637	0.101075833519896	-0.00037600665633774	0.150710241947516	0.0383547961541391	-0.0324519454366148
Smc4	-0.0303030501007255	-0.0202853344785356	0.00256354151597506	-0.238317564740919	-0.01668479691806	0.0259908212251227
Eprs	-0.00415684992547076	-0.00382267494707624	0.00198734920348278	-0.0474014242696136	0.0142399018104724	-0.0108182048948518
Gnl3	-0.0185270539388415	-0.0597875245906925	0.000405121313429664	-0.0475510971635921	-0.0331326577304187	-0.0413119384692631
Eif3b	-0.0171368129687927	0.00692069379545675	0.00807508560600196	-0.0403664182525778	-0.00179678196191133	0.00296584723394958
Fermt3	0.0023113989201958	-0.00369569657878132	0.0167048185138768	0.102034427800398	-0.0487988481253813	0.0299030610213759
Sdha	-0.0143189239558552	0.0025929124493295	-0.0137505428240488	-0.0270605124627913	-0.0220893050232798	0.00695096836994925
Matr3	0.0291788016800698	0.0294960403890103	-0.0137529081148668	0.0728686151379323	-0.0334839343187696	-0.0201998623302347
Sf3a1	0.0659516770617879	0.0203865971852756	-0.00519766879541634	-0.0179298424587905	-0.0926092897413304	0.00360840106587426
Acat1	0.0275113869678153	-0.00160749998604197	0.00619767605058394	0.0230871249828464	-0.0191321693330451	-0.00521221785710533
Eif3l	-0.00727365207826087	0.0272749473743372	0.0141911528130988	0.0287773958073117	0.0281716537862017	-0.0114776944647695
Rfc3	-0.0584539347870308	-0.0680357540848279	-0.040530202951518	-0.0463575558503058	0.0734507786780282	0.023849094205825
Nup35	-0.00455200716236069	-0.00236647326402604	0.0477989046247841	-0.112806359271913	0.173894896340591	-0.0244273959378109
Tmx1	0.0185602073105773	-0.0355538970315452	0.0543206615518004	0.0160593847667124	0.00260252831495362	-0.0487700985233052
Uhrf1	-0.0270075566793095	0.0389622110541978	-0.0193523250340383	-0.0851491421863186	0.0186687054215265	-0.0158123595707433
Rcc1	0.0188703776263669	-0.00373007825451964	0.0159453817227231	-0.159439111140839	-0.0249425765867133	-0.00934047842582343
Rpa1	0.075415790113856	0.0585437483266424	-0.00788850045828631	-0.024169223288105	0.0580136490993329	0.00332512238154575
Hnrnpu	-0.0205128985746684	0.0147662900917458	-0.00410452711600024	0.0375169731245928	-0.0271788227493376	0.0138745256382181
Slc25a3	-0.0137560972173952	-0.00531559982501501	0.00100704907907742	-0.0180129686967824	-0.0432535908020511	-0.00602193329888576
Rbm39	0.0285248325769283	0.0145771001079441	0.0138151874145867	0.0517688065012398	-0.0994560763807412	-0.00280702476043293
Sfpq	-0.0334757316099772	-0.00666616693789579	-0.00789932131487322	0.00460606727551326	0.00633182739209956	0.0123716742717624
Rab14	0.0463949355019931	0.0226141222903682	-0.00753387176276196	0.110416640432926	-0.0580459827918357	0.00639851077715787
Eif4a3	0.0123251927521889	0.0023111274988622	0.00707307522280181	0.015950581259593	0.057727043727149	-0.00405587750178172
Rbmxl1	-0.00968240860074808	0.00873785087150022	0.0133734871353981	-0.0409415883835497	0.0737400777755265	0.011389486820005
Fubp1	-0.0169138806278439	-0.020420766781849	0.0128564448007718	-0.0104375171150936	-0.0328639180049131	-0.00779487819463746
Eif3h	-0.0117922603239795	0.0353577948401884	0.00594037337092496	-0.119872167684049	0.000895860777159211	-0.00776746085103833
Yars	0.00758765579009707	-0.0264955568649763	0.0090547562468739	-0.194557580323087	-0.0453842749316324	-0.0124727397399698
Smarca5	-0.0287787980755578	-0.0103162118713746	-0.00264999604525774	-0.0634662880241338	0.0165286652351896	0.0116874797506206
Dars	-0.0272994686048428	0.0355926712011824	-0.0159761629785711	0.00453806465033054	-0.0964628442277518	0.061422641692288
Pde2a	0.00256753045014399	0.0560414774827603	0.00172900137429898	-0.029188194406597	0.00464350725519527	-0.0796513413840749
Xpo5	-0.0184095365818034	-0.046316840404589	-0.0439251975778113	-0.11444928787389	0.0612691195364644	0.0207275098266789
Taldo1	0.029435013588308	0.0664893970032293	0.00495343766600815	-0.0616264876457912	0.00831242592132408	0.00958744662765725
Hnrnpab	0.0317401166984566	0.00569613073488797	0.0343407080912748	-0.00589656748216654	0.041957377386449	0.0121518038937833
Rap1b	-0.0415001067424138	-0.0438995066984794	-0.00689730255046524	0.0261643636774848	-0.0266399347123796	0.02287594588109
Psat1	-0.00768970245553504	-0.0261590489288536	0.00217085661966546	0.0415304241845158	-0.0177860728857683	-0.0272572359164233
Aco2	0.011135754679365	0.00912302801018648	-0.00667814789135973	0.0299628384273865	0.0410345589005477	0.0145309231029013
Prpf19	-0.0100120326991772	0.0494034483166922	-0.0150033012318372	0.0594818270084085	-0.0249878433364226	0.0457923929265245
Eif2s2	-0.0284303101264216	0.00145106825437248	0.0424982422845147	-0.0114230439558453	0.0293214078607045	-0.0477288144792013
Srrt	0.0156953084821738	0.0313849444270574	0.0289551785923235	-0.133643318364177	0.078478385784712	0.0498309092016377
Rrbp1	0.0690394680418267	0.0682876514822084	-0.0265748466702058	-0.153281157742506	0.0329644656473412	-0.0557984042452841
Arhgdia	0.0760559339905285	0.07744307020107	0.000885276342944762	0.0906837476658922	-0.0202140146700501	0.0334845748174111
Igf2bp3	0.0551812527703678	0.0155015897737916	-0.0215451610564773	0.0257342354896845	0.107438918075789	0.0307651195271466
Cox6c	0.023901808217387	0.01718095177157	-0.0097536302969971	-0.00709783329316378	0.0205431947444621	0.021713184463005
Atp5l	0.0405880946486988	0.0222539600961678	0.0146362269459192	0.00195311697192244	-0.0181789257654024	0.00262399148027017
Sdhb	-0.00361553282943352	0.0129115359088446	-0.00673652875913934	0.0873545262860074	-0.0158823075936356	0.0033039559536722
Bzw1	0.00221716185725113	0.117721576340251	-0.00916408435183379	0.0379612903739011	-0.0112807271965408	-0.0332302404264947
Atp5f1	-0.0144095499753495	-0.0187312357180618	0.000370784381302772	0.00508565626502828	-0.0529481806918803	0.0124598980538929
Sec61b	-0.00782136306415967	-0.0229535941023085	-0.0123165870023632	-0.162926397228662	0.00661356409221073	-0.0586731752936436
Ywhab	-0.0234546783448874	0.0162391417667209	-0.0199903506619074	-0.107453829284584	-0.00753811330438332	-0.00265019203090285
Rpl14	-0.00563503913300766	-0.0426162905303157	-0.00234317735346336	-0.0101930121076525	0.00726537153898221	-0.00242643804019083
Nhp2	-0.0230677482762634	-0.0570467440020524	-0.00770917571697467	-0.138537581835847	0.0682868706438211	-0.116745124382102
Arpc2	0.0105733190307235	0.0289374864331167	0.00885064338119322	0.0598260469952092	0.0478259570294812	0.0258771639307362
Atic	0.01619320087661	0.0152459772241527	-0.00257059792486782	0.0526672376570504	0.0129756847536027	-0.0266763376748975
Snx2	0.0325412392949678	0.0445213594642626	-0.0171052495477271	0.0484553499681296	0.0702735379384888	0.00422948482108929
Rpl11	0.0427617371884735	0.0068223481776631	-0.00901070595497404	-0.00678061741844989	0.0302392415427278	-0.00611203582756771
Ssr1	0.00164867563780384	-0.0695852230049795	0.0481511960530465	0.0213711309607174	0.0570602410684421	0.0108044906126443
Serbp1	0.00352247342648741	-0.00338028138139118	0.0174758017953784	0.00237929574961248	0.00631340105079265	-0.029143536385691
Gar1	-0.00237605495288141	-0.0780446185811825	0.0173638004056706	-0.116760748329816	0.0731539143397614	-0.0114822207864092
Ola1	0.02002072685272	0.00650157483892351	-0.0412864380650444	-0.0491008892006926	0.0309438272498393	-0.0156910363662937
Ube2v1	0.00718575308103862	-0.0850459694265241	0.011044319850064	-0.0166577185034927	-0.0535525900395519	0.00579114426168449
Hnrnpm	-0.0188877947024539	-0.00854466260647299	-0.0059397976657726	-0.00239261981644823	0.0172177201766754	0.0141607243551325
Rars	-0.0456806303944543	-0.000703977961110399	0.00153461047772775	-0.0651184006870715	-0.0674675908238841	0.00917525286934966
Oxct1	0.0457652924343796	0.0216860335487809	-0.0115237040208176	-0.0128555000796155	-0.0391441833091772	0.00343249903879634
