Gene	Ik_0H	Ik_2H	Ik_6H	Ik_12H	Ik_18H	Ik_24H
ENSMUSG00000026558	-0.0134294194074203	-0.0440785346480915	-0.106372022937279	-0.140724505238282	-0.233507560657434	-0.257600230130782
ENSMUSG00000026560	-0.413264728875743	-0.54842961071921	-0.464911633001101	0.218211181668775	-0.278920186110865	-0.466455350567626
ENSMUSG00000026563	0.0186098448111403	-0.0239660225086464	0.0221968173031393	0.0112929526454532	0.0675877550714042	0.0388704796563915
ENSMUSG00000026564	-0.790873856490919	-0.413104501449501	-0.537712710871265	0.0570058938406232	-0.2397995817261	-0.670362608028287
ENSMUSG00000026565	0.0185524747671575	0.0234588407909626	-0.011271170375358	0.0545125331054165	0.0981218421000479	0.03747835795795
ENSMUSG00000026566	0.501966585507393	0.148692662842226	-0.204190600016704	0.0325295056046151	0.0250088121880994	0.156213683937585
ENSMUSG00000026567	0.193669603002439	0.203100204204349	0.0109821664942374	-0.0334586670053358	-0.0225544166742159	0.232043143612231
ENSMUSG00000026568	0.0070238059365367	0.0260475047752538	-0.00435396948430825	0.0267577171393213	-0.0631480477928984	-0.0588600201070696
ENSMUSG00000026571	0.0231631120164212	0.0691048069681813	0.0767435175724485	0.108892025640138	0.107654076779906	0.137146210720293
ENSMUSG00000026572	0.072795994693094	-0.0417635538627776	-0.250166949402992	-0.198093951340953	-0.380058395508155	-0.484204287320403
ENSMUSG00000026573	-0.292510142711549	-0.297196129291269	-0.415324655663308	0.00207744425398964	-0.13956301944288	-0.396597627882152
ENSMUSG00000026574	-0.530966596125591	-0.653437747219112	-0.513626983838985	0.156835352150908	-0.159962322229866	-0.717236958430663
ENSMUSG00000026575	-0.00160833744194055	0.0073426623553562	-0.0455397556656238	-0.0536354697681305	-0.05940952502765	-0.114944158842282
ENSMUSG00000026576	-0.685220847771017	-0.513734172847441	-0.0674067963910798	-0.819766867122858	-0.695405654124551	-0.877174827656293
ENSMUSG00000026577	-0.00697507507319506	0.0100514567111167	0.035844643977603	-0.0304716398527198	-0.0877922175444082	-0.0203854727335651
ENSMUSG00000026578	-0.015685561532609	0.0320808223315507	0.0623249289222163	0.0273473470112081	0.0356731062738425	0.0927646904835061
ENSMUSG00000026579	-0.766444510876075	-0.839623555409368	-0.665623380093086	0.217812678431335	-0.177706140209984	-0.819248444968239
ENSMUSG00000026580	-0.566157876533775	0.333018784200417	0.00688602294113705	0.53786715352168	0.439950801808721	0.360464329176818
ENSMUSG00000026581	0.387919482460989	0.297496383576119	0.0440963635260505	0.553896700567055	0.0457287736535051	-0.251139498932004
ENSMUSG00000026582	-0.388739796767392	-0.446017769352271	-0.414123708191277	0.0683936544973881	-0.139414964989543	-0.502720555759559
ENSMUSG00000026584	-0.00675754471841833	-0.0129752434436032	0.00458775459804286	-0.00979679398835487	0.0242560230737951	0.0165607700892926
ENSMUSG00000026585	0.0474368787513088	0.0332403200755355	-0.102898396291388	-0.0361221356196229	-0.0398531252291077	-0.030466341095728
ENSMUSG00000026586	-0.849396890486639	-0.668414966207509	-0.603719182143384	0.179753150799815	-0.567110420818113	-0.924062957335423
ENSMUSG00000026587	-0.78547425089265	-0.406757185044231	-0.432346626100761	0.00890686848404684	-0.377317630689762	-0.710278867532782
ENSMUSG00000026589	0.254159708265846	0.215530001085867	-0.306978714066166	0.463105662697061	0.227876237035993	0.51750397300757
ENSMUSG00000026592	-0.188804970580764	-0.507234364111091	-0.630372721431247	0.245595402431737	-0.403000469898706	0.101295952845458
ENSMUSG00000026594	0.0243135593876733	0.0272466781475621	0.0222899713169864	0.0692939413066333	0.149695009077069	0.160447769290001
ENSMUSG00000026596	-0.012283708143646	-0.0367423976718318	-0.0290792747481076	-0.0684750131322925	-0.00247520506284256	-0.00214748224982526
ENSMUSG00000026600	-0.022133811455324	-0.0571592985697106	-0.0315044509016401	-0.106057690217461	-0.10799195839389	-0.0945275381112589
ENSMUSG00000026601	-0.123362018185905	-0.341068219284945	-0.151994327561982	-0.09410511251333	0.0259052289485943	-0.0521480484737212
ENSMUSG00000026602	-0.560735019687287	-0.228267063685434	-0.457709901067337	0.126822960829772	-0.209569223423116	-0.685509590754293
ENSMUSG00000026603	-0.00569349325182638	0.015623470308681	-0.0393834191614126	-0.0868578225659317	-0.220664037926619	-0.269141679817697
ENSMUSG00000026604	0.170165733180571	0.0875879561273045	0.184884106087989	0.147967587918062	-0.0158326867671598	-0.0132101145473374
ENSMUSG00000026605	0.00889571690689817	0.0477087837057281	0.0886973556208347	0.029582250360977	0.0341347070389337	0.0182987378356694
ENSMUSG00000026608	-0.00183061297620621	0.0203176576903643	0.000947049782247958	0.00620572388356948	-0.0032221695101624	-0.017386724555807
ENSMUSG00000026609	0.244131156714439	0.102000365921847	-0.421265496459374	0.0508062314216164	-0.392784303464444	-0.272450701722218
ENSMUSG00000026610	-0.39416403987361	-0.124454415601028	-0.483048696828074	-0.186265565530547	-0.394731397255649	-0.317874793955256
ENSMUSG00000026611	-0.267682451230209	-0.774213372260678	-0.100839201582709	0.277958345730776	0.0744014010632939	-0.172283224215273
ENSMUSG00000026614	-0.69831186982722	-0.425457429701206	-0.439055166041093	-0.000247893523596998	0.00491434197723125	-0.600004754079286
ENSMUSG00000026615	0.0104522740134156	0.0195526465252883	-0.0131334981157184	-0.0616997242244814	-0.128172807772455	-0.134101671535811
ENSMUSG00000026616	-0.0022247322024178	-0.00273900739828419	-0.0687019160267877	-0.101236722728561	-0.21065697702061	-0.267468313819337
ENSMUSG00000026617	-0.0355116823092084	-0.0279424623568797	0.119092245986266	0.0593266995144759	0.102151523182086	0.0420695679715142
ENSMUSG00000026618	0.0132651090438933	0.0147485315643404	0.00579759948315876	-0.0120146636441148	-0.0184350808801763	-0.014474109460353
ENSMUSG00000026620	-0.914579548452637	-0.679777301528996	-0.558638383873327	-0.0217081986837875	-0.520283185170958	-0.903727985507901
ENSMUSG00000026621	-0.781097009019264	-1.6618058451117	0.206437128401015	-0.170147368712151	0.0216199453987619	0.189074981511178
ENSMUSG00000026622	0.00476958639319225	0.00292540901205871	0.0895831729353133	0.00983238072410931	0.091713195051333	0.0606145712679576
ENSMUSG00000026623	-0.00100323464177689	-0.000318421223971015	0.0448948217994661	-0.0391129727220376	0.00466403061866635	-0.00758335897759499
ENSMUSG00000026626	-0.0191727637916404	-0.00923613243932932	-0.00707991153283199	0.0285475214403969	0.04979174474996	0.0694693858201772
ENSMUSG00000026627	0.0241453314772065	0.017662519111836	0.0167041083881689	-0.00901376766640943	0.0851577987201222	0.0381814455134784
ENSMUSG00000026628	0.0990166922322482	-0.0397232026636651	-0.111832272201422	-0.206139399196999	-0.644289274874747	-0.735542092689346
ENSMUSG00000026630	-0.943377207219726	-0.248925040301481	-0.722816582879192	-0.212303345917224	-0.60859211331903	-0.0649342092860277
ENSMUSG00000026632	0.00894887465990399	0.0113239113910829	-0.00556399823134087	0.000343614610113162	0.0134587512019763	0.0615213015321755
ENSMUSG00000026634	-0.00399022126776643	-0.00772726604799411	-0.00362289878617512	0.0247286419914036	0.0406893735521489	0.0420051248318852
ENSMUSG00000026637	-0.0653213723173328	-0.0562796019455187	-0.091934872126269	-0.0733292505371664	-0.174723483922799	-0.0969248868080844
ENSMUSG00000026638	-0.559685809321713	-0.847520374560184	-0.25977999305652	-0.307518937280021	-0.143961133713887	0.00973791289448526
ENSMUSG00000026639	-0.219472793177071	-0.0638276892371027	-0.133221562066732	-0.162972001498492	-0.179577933445505	-0.164212403057699
ENSMUSG00000026640	-0.0742358630647467	-0.119915485825633	-0.152673105082353	0.0044586240145072	-0.0288099178170048	-0.104365520767977
ENSMUSG00000026641	1.95490226636857e-05	0.0344507317381437	0.0705847948152337	0.0855029016527373	0.134606904694954	0.152476607417161
ENSMUSG00000026643	-0.00709583776286212	0.0193506439091608	-0.0450449721361187	-0.00918459644842061	-0.100095307246006	-0.112668775146234
ENSMUSG00000026644	-0.342984596756061	-0.784350008337568	-0.552113401378302	-0.46442572204278	-0.383166932739505	-0.646719619917148
ENSMUSG00000026645	-0.475070209446184	-0.563660300422195	-0.569337518092598	0.0609704457803996	-0.23067488960009	-0.696343536902592
ENSMUSG00000026646	-0.000195595635618864	0.000852839173782554	0.0123955176805108	-0.0361198433701628	-0.0977910604274865	-0.165385627226157
ENSMUSG00000026648	-0.0183586152187488	-0.0562240254313156	0.00813226566364808	0.0539926192417231	0.133282205336656	0.235293910401345
ENSMUSG00000026649	-0.215170404983094	0.0864309503144727	0.134243877525241	0.244570808099291	0.243059010946127	0.0991185688187677
ENSMUSG00000026650	-0.473397064826205	-0.212651064289318	-0.320135572475777	-0.0176067251897274	0.147099695459279	-0.321945176567357
ENSMUSG00000026655	-0.0183852273429428	-0.0432270178934488	-0.0263108294107942	-0.0269273568098874	0.0244352895349386	-0.00207908109546601
ENSMUSG00000026656	0.304778210954318	0.342568899889942	0.654416357722046	0.655100469471643	0.882732526762346	0.878161685732632
ENSMUSG00000026657	0.0348572004069398	-0.332725218544513	-0.18342869298323	-0.178678381318208	-0.207776228808213	-0.283966591583075
ENSMUSG00000026659	-0.038946478061486	-0.101916468528785	-0.217783170426294	-0.271627119463013	-0.304768700670228	-0.354049198386435
ENSMUSG00000026662	0.00639162831993654	0.00809159284516408	0.0256792317519326	-0.00808148100652823	-0.0102639293471603	-0.0219260803762986
ENSMUSG00000026663	0.0287598873941378	0.0018719656612599	0.04091874077247	0.0498039761296467	0.0949455460360886	0.0591379149918514
ENSMUSG00000026664	0.00315251439006488	-0.00568387701755541	0.00649226329823358	0.0520535650061457	0.0707372508339728	0.101259204100619
ENSMUSG00000026667	0.0287620213053642	-0.0249561211496181	-0.00399898617189954	-0.0271442225337228	0.0827910305093862	0.0814638424086947
ENSMUSG00000026668	-0.607477991809993	-0.426943811060549	-0.309726233153398	0.212351781034896	-0.0803770460265212	-0.520289651327754
ENSMUSG00000026669	-0.0135041666955733	-0.000888306064162851	0.0152239614126975	-0.0395897277378512	-0.0427999436549039	-0.108749498243603
ENSMUSG00000026670	-0.0202350883738538	-0.00567600037756683	-0.013534999450051	-0.0379939418432173	-0.071453446529637	-0.120547628113737
ENSMUSG00000026672	-0.115700151714975	-0.0771496453871221	0.00622561368426594	-0.0858917085328576	-0.0608773135223363	0.00810645692618445
ENSMUSG00000026674	-0.709303187100828	-0.824418000584502	-0.379890696232797	-0.303516370262341	-0.703037086427528	-0.890574842820236
ENSMUSG00000026675	0.00296728589604274	0.000557277370515064	0.043751008288468	-0.0776987688056859	0.0894618647691924	0.0552176006100069
ENSMUSG00000026676	-0.880776324390937	-0.619075420855221	-0.60690432257619	-0.0604256852554966	-0.528953189865881	-1.07594887456888
ENSMUSG00000026678	-0.11368255742753	-0.719951286646337	-0.106157029712971	0.153406413322998	1.03848740792714	0.993454202446038
ENSMUSG00000026679	-0.676961694308253	-0.172552017766899	-0.308639972941763	-0.00742193010053299	-0.635664462950205	-0.0905548276015398
ENSMUSG00000026683	0.00875228271909503	0.014201213865279	-0.0214494069650007	-0.0133679071237661	-0.0432821544193745	-0.0731302194787376
ENSMUSG00000026686	-0.660279972711781	-0.616838658258239	-0.586637891430077	0.0782552808765626	-0.665372405549436	-0.935093626411418
ENSMUSG00000026687	-0.00200549556577417	0.00358539506267711	0.017225563550548	0.0590512643046372	0.0281157378279304	-0.0195808738130238
ENSMUSG00000026688	-0.0179451817999397	0.0241519068980117	-0.0193490372575395	0.0401202592736538	-0.0197376139762867	-0.0461186314992085
ENSMUSG00000026691	-0.551559040234292	-0.58642045237396	-0.595932898520503	0.0726980360406204	-0.273431314108786	-0.759170726408146
ENSMUSG00000026692	-0.886713427346743	-0.54266001411189	-0.541156757847016	0.0394152609915401	-0.240760372397692	-0.571923740712371
ENSMUSG00000026694	-0.0455385191427798	-0.0834173858952786	-0.112090138502485	-0.143944073181527	-0.167253044105196	-0.221654494732433
ENSMUSG00000026696	-0.00141957696665594	-0.00494898782823385	-0.0400214169033936	0.0151336364661516	0.0343297908361999	0.0302570944081227
ENSMUSG00000026697	-0.462748576095925	-0.654136871343712	-0.375635059881819	0.235147987976235	-0.184592349341762	-0.38857099679336
ENSMUSG00000026698	-0.0342726499254003	-0.0293195054838048	-0.0333079373961014	0.0799371980336673	0.0274925827729088	0.0197461756524181
ENSMUSG00000026700	0.350288584672385	-0.111807646332417	-0.616657637788117	-0.0380861211589737	-0.661126659248116	-0.351164501590132
ENSMUSG00000026701	-0.00179530673947806	-0.019373964938176	-0.0661897980412534	-0.084916419342981	-0.118461648787981	-0.125924808805766
ENSMUSG00000026705	-0.00303641917353543	-0.0301318407039698	0.00207164687862709	0.00657089233617327	0.041553989159282	0.036322438454577
ENSMUSG00000026707	-0.0284959369714494	-0.00654997875118192	0.0410235776255929	0.0274644740594307	0.017162302062389	0.0301078521279642
ENSMUSG00000026708	0.00123429565654622	-0.018933076109766	0.0304889896300205	0.00832549131620542	0.0214407280800087	0.0556905425092714
ENSMUSG00000026709	-0.0160817505847135	-0.00852643908510321	-0.00622796704320283	-0.0013005126030465	-0.0332068096401492	-0.0956595678378219
ENSMUSG00000026712	-0.0751463434733203	-0.116467305806065	-0.34425774267642	-0.243249772732467	-0.157708346702484	-0.107243857749909
ENSMUSG00000026715	-0.515885747410566	0.107902013576775	-0.178521939639997	-0.0357608584435972	-0.335869130004146	-0.246036820389563
ENSMUSG00000026718	0.000144669742301844	-0.00861928303293469	-0.0424835706388482	0.0324839132474916	-0.0443949037197786	-0.0448678998185231
ENSMUSG00000026721	-0.0348348006738199	-0.0577407476066904	-0.0891734719086084	-0.109824669867198	-0.073529757007929	-0.0360647765946299
ENSMUSG00000026723	-0.0562115455628868	-0.0370757060661775	-0.0431562066007561	-0.0625832255901589	-0.107602241830981	-0.196127997368595
ENSMUSG00000026725	-0.438340326656081	-0.639540794421867	-0.377124928663026	-0.0498495282387504	-0.458252488557962	-0.815617066723311
ENSMUSG00000026726	0.105427925888778	-0.302733111422092	-0.305379376738037	-0.315895820907784	-0.164508299723839	-0.384127757416367
ENSMUSG00000026727	0.00030138974467938	-0.015282025178048	-0.0788935219991362	-0.182402291909297	-0.183641309710519	-0.185332627765968
ENSMUSG00000026728	0.0601852556656846	0.0484887583355961	0.0233846268987943	0.0847495682969673	0.105725969519472	0.0982199533360822
ENSMUSG00000026729	-0.315865413264148	-0.405078234182117	-0.395339667156323	-0.0323949075507463	-0.0957576841538589	-0.370288796882914
ENSMUSG00000026730	0.0249813464952253	-0.134190189868408	-0.148607581775888	-0.265016329745531	-0.353340096020667	-0.422633324333096
ENSMUSG00000026734	-0.787305839438896	-0.544942560731068	-0.592336489764598	0.115961799180866	-0.615587960776766	-1.00220975099112
ENSMUSG00000026735	-0.272936858732638	-0.124568690528263	-0.377839435969022	-0.0633864710191045	-0.0746967276156464	-0.272589217536897
ENSMUSG00000026736	0.0577643928361332	-0.142396408606546	0.00555403924059821	0.0778403319909856	0.11013562640008	0.0656162150439939
ENSMUSG00000026737	0.0132914398147959	-0.0634881031417977	-0.0807171289675778	-0.0982073021282876	-0.0834629894158604	-0.0912347039086561
ENSMUSG00000026739	0.0412032685370944	0.00707647758032002	0.0362994682121394	0.0058002808671985	0.0918036962513204	0.064613592055291
ENSMUSG00000026740	0.00586574928064975	0.0566313118328622	0.00620959206757631	0.0456080721112552	0.00882755124960528	0.0253075045207897
ENSMUSG00000026743	-0.00877908944899894	0.0190923078457397	-0.020722252417665	0.0210417855115026	0.0333608669704179	0.0127271383599169
ENSMUSG00000026748	-0.482939370036783	-0.376294975390867	-0.486489492166251	0.0150284337759138	-0.241372956513841	-0.730139061894489
ENSMUSG00000026749	0.0955381096656882	0.0827169893651842	0.0464683944762365	-0.0770798573824149	-0.184850795387728	-0.245798005685094
ENSMUSG00000026750	-0.0112410185758448	0.00332996039146007	-0.0249970225047538	0.00922986738864506	-0.0510991109111572	-0.0619099819094878
ENSMUSG00000026751	0.19643204892395	-0.434814245536319	-0.503313540332075	-0.589061278557009	-1.13565367942895	0.409495690257333
ENSMUSG00000026753	-0.0115648576524237	-0.0192076423439995	-0.00653192297197506	-0.001817936043952	0.00471116154776311	-0.0250735212507066
ENSMUSG00000026754	0.0220777674422081	0.048649020472586	0.00121704072026668	0.0485938653308079	0.0467034094984966	0.0928652426755776
ENSMUSG00000026755	0.0289169248643154	0.0467654464517593	0.085160955535121	0.0834331740731113	0.0971257551988097	0.119696823314972
ENSMUSG00000026761	-0.0175538309410792	0.0102137196709048	-0.0443770012155138	-0.0235600522841296	-0.0520116052095927	-0.0354859427281436
ENSMUSG00000026764	-0.883111749642992	-0.585714448258365	-0.664523563336326	0.11154585944753	-0.377157678330324	-0.531987058141311
ENSMUSG00000026765	-0.65070025362308	-0.575705996337974	-0.598725283930707	0.0518637454629155	-0.35636744816988	-0.816986870432131
ENSMUSG00000026766	-0.0150696324128333	-0.00838392254767349	-0.019380630922177	0.00905876892464584	-0.00946797875400885	-0.0524580337991059
ENSMUSG00000026767	-0.046327790901847	-0.00462264267135009	0.0163992153263087	0.00118022954769616	-0.0770761756973264	-0.0814549127504666
ENSMUSG00000026768	-0.487488282099636	-0.461968525144221	-0.484494617995982	-0.0355680294962675	-0.3961119057654	-0.533999736257992
ENSMUSG00000026770	-0.301618611150982	-0.25400401413292	-0.191885850154718	-0.0161074918035144	0.168774545282292	0.223747545897162
ENSMUSG00000026771	-0.0091812187361259	-0.0417410963376376	-0.0809388668497624	-0.0120538493774488	0.00970168998055405	-0.0292255370736653
ENSMUSG00000026773	-0.0126326444131465	-0.0965930744143635	-0.0616234374365172	-0.0627218685959666	-0.00490718042386212	-0.0216968879181992
ENSMUSG00000026774	-0.822532996331901	-0.410567737775855	-0.27735629906601	0.135608725867092	-0.993974993457239	-0.306609323663515
ENSMUSG00000026775	0.00151931281620143	0.00572763136824138	-0.00775953300119271	-0.0374908133281805	-0.0305294859067812	-0.0245327453185942
ENSMUSG00000026778	-0.0776169717385185	-0.17025426537928	-0.00288085846868121	-0.0261593480613786	0.000182125703646695	0.00751975231830789
ENSMUSG00000026779	0.00267570060374598	0.0445076963530554	-0.0317080057331232	0.0232862164489168	0.00696157548492852	-0.0306334538592359
ENSMUSG00000026781	-0.00244018716441355	0.0615139390634423	0.0876794441154658	0.2517951783579	0.314861928302194	0.304711104014235
ENSMUSG00000026782	0.0771520185626193	-0.028112865356687	-0.0469783224568992	-0.0687749839184297	0.00288890767226589	0.0154209521067171
ENSMUSG00000026784	-0.0333669878238247	-0.033961532119683	-0.109441027496165	-0.169125371123535	-0.326149024198259	-0.413183353636579
ENSMUSG00000026785	-0.00695071058826998	-0.0825558518196331	-0.444306014664213	-0.415461464979218	-0.485750552599446	-0.544014939802746
ENSMUSG00000026786	-0.0239665333780158	0.0118275164373846	0.00280933754467676	0.0655549387197922	0.00631447888426099	-0.0235650640099807
ENSMUSG00000026787	-0.38755443067433	-0.162342898451378	-0.531748485763527	0.12129635805743	-0.579269244634734	-0.340967901495452
ENSMUSG00000026788	-0.00498466080780719	-0.037139303533596	0.0269647590477806	0.0167459672858455	0.0720617032965164	0.0821870537189568
ENSMUSG00000026790	-8.44522633847566e-05	0.0417478992948884	0.0724661675193722	0.0537950089838554	0.0623313565606696	0.055004531950061
ENSMUSG00000026791	0.000364809071944649	0.0449773081962202	0.0609164178959556	0.113771317983211	0.146573060282216	0.124625697252017
ENSMUSG00000026792	-0.00851260012631179	-0.00157418063302291	0.030315979536059	0.0824793074979226	0.0992287186054477	0.155508270904278
ENSMUSG00000026796	0.124417130900197	0.117472606622195	0.0860012983423744	-0.0521749476711308	0.072316440055599	0.0406929833389967
ENSMUSG00000026797	-0.0680004335819104	-0.0412528444818045	0.0376590011867136	0.0536354505172418	0.143022753840871	0.156862833385341
ENSMUSG00000026798	-0.00946902304714258	-0.0219581219340475	-0.0770370625246811	-0.0390885586258459	-0.11605061777699	-0.173316375059535
ENSMUSG00000026799	-0.0481013023251969	-0.00706877534158468	-0.0246548730991491	-0.0384606774577567	-0.0931655969578479	-0.0988581077791677
ENSMUSG00000026803	-0.00662206419498601	0.0324957810939592	0.00495534284296035	0.00630027850431917	0.00142519972078966	0.0379764912123652
ENSMUSG00000026805	-0.562329267170117	-0.325768979862269	-0.571786330040951	0.395147615522717	-0.0200470878094312	-0.979698066872521
ENSMUSG00000026806	-0.0336872600225326	-0.0315298873065261	-0.0829488767659802	-0.14265107018098	-0.162299257031704	-0.133869312059561
ENSMUSG00000026807	-0.144698058685558	0.142093971890975	-0.16162063753285	0.0979091735808101	0.0830269474281368	-0.083000918373061
ENSMUSG00000026809	0.267920031865973	0.231199683925475	0.341407604969916	0.729866049540226	0.552164819190707	0.739969527263313
ENSMUSG00000026810	0.0133529593487323	0.00748541376734684	-0.0125090599263923	0.053044209462238	0.0512639355207224	-0.00206470539096479
ENSMUSG00000026811	0.0387215056810647	0.0120269866186256	-0.00390407715800921	-0.0195994122067323	0.00239145457186246	0.0394554912281027
ENSMUSG00000026812	-0.110243548383588	-0.118454834413429	-0.109014985926082	-0.131235199932595	-0.040869713025791	-0.0210976487121579
ENSMUSG00000026814	0.210043033907513	0.355682605795976	0.245044792879939	0.231238122410248	0.139950482046385	-0.0102292174647177
ENSMUSG00000026815	-0.0499695757766431	-0.169701902451417	-0.220117904002776	-0.318144616891952	-0.129974252282398	-0.175512077014
ENSMUSG00000026816	-0.0804288286176658	-0.177725951006799	-0.189086869706432	-0.288963252116816	-0.245603040285065	-0.256705172721397
ENSMUSG00000026817	-0.312737370704659	-0.78066726071736	-0.809453249383155	-0.739050749150469	-0.860316159477646	-0.877478102363281
ENSMUSG00000026818	-0.290985942850988	0.078236112075107	-0.416004710794274	-1.0604360984349	-1.11723517301248	-0.799075993511086
ENSMUSG00000026819	-0.0222370184099943	-0.02689817291286	-0.0184937057179421	-0.0396691980300529	-0.0593747805712258	-0.117186935425973
ENSMUSG00000026820	0.0164260746614154	0.0313752046837585	0.00351771133541432	-0.0893806177076741	-0.12947953847894	-0.13678792259033
ENSMUSG00000026821	-0.0591120406039667	-0.0745204062236976	-0.0998972933032207	-0.143589763226686	-0.00721895934418126	0.0160250704046408
ENSMUSG00000026822	-0.305737317980493	-0.298949648345717	-0.40412302735198	0.0414012344660303	-0.145532661483052	-0.475506440304939
ENSMUSG00000026824	-0.459274642469525	-0.456214728280322	-0.518174861488948	0.062684383623893	-0.272981560843121	-0.810489561646744
ENSMUSG00000026825	-0.828591139338264	-0.941680161634829	-0.144729272539072	0.393153106336085	0.0309198558270785	-0.823227772414426
ENSMUSG00000026826	0.00926782178787868	-0.041246978163656	-0.136734315210391	-0.248858741504903	-0.0893485428269945	-0.209025280977438
ENSMUSG00000026827	-0.0165361169840404	-0.0211258301233778	0.041221077916469	-0.0223035164107457	-0.0477362427666382	-0.0858666597148662
ENSMUSG00000026828	-0.807408102794513	-0.462202225560177	-0.630061733667707	0.173169220977053	-0.438520652249099	-0.876002606601063
ENSMUSG00000026829	-0.339508870844504	-0.552679717411302	-0.0787993171318386	-0.0748719623329557	-0.377943858877163	-0.126012174108753
ENSMUSG00000026830	-0.409052548613936	-0.333195388024536	-0.460651534200533	0.0674311979514488	-0.275347372761782	-0.5266745253977
ENSMUSG00000026831	-0.368407946905443	-0.932466344081556	-0.57566604380312	-0.0578018903711382	-0.157502273817809	-0.279694178858151
ENSMUSG00000026832	-0.0286494896772184	-0.0107719596904541	0.0382517184169111	0.155186109367567	0.210168565018126	0.240188172729369
ENSMUSG00000026833	-0.822755548719474	-0.865676752159935	-0.386684899129929	0.153071532729118	-0.201477344323115	-0.354763828064679
ENSMUSG00000026834	-0.771410416540051	-0.555110563729493	-0.59793434022324	0.1144096590521	-0.585210729318967	-0.99312847031838
ENSMUSG00000026835	-0.623145670450538	-0.435748936942606	-0.23124607886717	0.0599922184974075	-0.367529369313647	-0.550919635755846
ENSMUSG00000026836	-0.516840849571394	-0.509495106431626	-0.609905954771932	0.0301751043168703	-0.331983622492812	-0.807733001965468
ENSMUSG00000026837	-0.811589452489176	-0.489064291249632	0.0417426604234701	-0.498141272203808	-0.236902009640246	-1.25653503407921
ENSMUSG00000026839	-0.442329040310991	-0.482033550097693	-0.514157961747192	0.0105420924085844	-0.275121430883171	-0.802234959816106
ENSMUSG00000026840	-0.59705887768421	-0.676312366815339	-0.406508230434093	0.0750309003234361	-0.310345616643579	-0.622682430148346
ENSMUSG00000026841	-0.077664983637648	-0.0801020355246303	-0.201957516559409	-0.304088019052776	-0.274013379864756	-0.442272584641294
ENSMUSG00000026842	0.020347735597604	-0.000644004308385952	0.0223717424571343	0.0387929665291661	0.0706555383699954	0.0576890896261245
ENSMUSG00000026843	-0.012289884190499	-0.0539842190476726	0.0405710383838879	-0.0191181569680864	0.0437840530006914	0.0225989007763653
ENSMUSG00000026848	-0.0136808027465265	-0.0196590211585687	-0.0109050338819608	-0.0460107768086105	-0.0296364157466057	-0.0230185346454284
ENSMUSG00000026849	0.00174122466044691	0.0174481863659351	0.0273966075713354	0.0143391547371178	-0.00253544106943067	0.00208813020260281
ENSMUSG00000026851	-0.0152604192415135	0.00868172288433501	0.0252839901772788	0.0163001077557863	0.0185176833608088	0.0579125989712686
ENSMUSG00000026853	0.0404884599657251	0.0238582649066637	0.0816434183584863	0.0926152406935996	0.153492098427478	0.143522095371963
ENSMUSG00000026854	0.0190373718994579	0.0609556549663622	0.0266239312347858	0.0341267843045465	0.0389318728698781	0.0690414321519062
ENSMUSG00000026856	-0.0033885603925583	0.0270655607076703	0.0173878193119173	0.0233398584153127	0.0400334110717065	0.025080537163655
ENSMUSG00000026857	-0.0202689489292378	-0.0173067635667034	-0.0988538561532826	-0.121510920220525	-0.180938205682327	-0.182890215188589
ENSMUSG00000026858	-0.00987021477815637	-0.0557988103255144	-0.0909650619544467	-0.138126315782544	-0.113574146951503	-0.108897492815846
ENSMUSG00000026860	0.00447559833275608	0.0149595032208125	0.00614004916739173	0.0372915031889193	0.0271121324990282	0.0285004594612693
ENSMUSG00000026864	0.00545825506031701	0.00927196544467779	-0.0325532154925297	-0.0192130444038315	-0.05210176934899	-0.0909448642425814
ENSMUSG00000026866	0.00571384789476641	-0.177492943691998	-0.0936874390588742	0.119608545921367	0.40065721457246	0.641173552442917
ENSMUSG00000026867	-0.00668639880815998	-0.00285032106277381	-0.0290579580202463	-0.0288182619469641	-0.0404035034539503	-0.0623172176589451
ENSMUSG00000026869	-0.0113274869741406	-0.0264733275613906	-0.0140448415480508	-0.0424924597363164	-0.0113776466662841	-0.027007763578247
ENSMUSG00000026870	0.441115597328855	0.0470539323708304	0.468622978443395	0.464265785089863	0.656975179526112	0.639250977799255
ENSMUSG00000026872	-0.00556444857852547	-0.0531935095416924	-0.0415645113656441	0.136619044016742	0.203935624958736	0.198514765388729
ENSMUSG00000026873	-0.0164543643191795	0.0380513515972682	0.0679171762862529	-0.0140000785548821	-0.00185963363706141	-0.0548652681973411
ENSMUSG00000026874	-0.314415229521917	-0.184817306175698	-0.942483723846845	0.132604284377803	-0.301305579493361	-1.20404590553059
ENSMUSG00000026875	-0.798700509484759	-0.136821331130839	-0.550067421476064	0.595785004127176	-0.55140852806682	-0.622590275259739
ENSMUSG00000026878	0.00894295765388435	-0.0146963520409588	-0.00435291471541014	-0.000159115028712571	0.0094213031047266	-0.0125352074071008
ENSMUSG00000026879	0.159500861694088	0.134075170571415	0.151941958383565	0.10255007201983	0.146146617182404	0.197922301496628
ENSMUSG00000026880	0.166151648718776	0.205705893063939	0.219391896118484	0.207045428229289	0.458234885957402	0.544629223565075
ENSMUSG00000026882	-0.391898509432108	-0.483779299968993	-0.458553136920417	0.0831273373161404	-0.11242418590619	-0.508066314944584
ENSMUSG00000026883	0.101894057868412	-0.0974384311159908	0.051100386938948	-0.0279713043576021	-0.091395573817997	-0.147422933334582
